YEAR,STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl,pcnt_groundwater
2010,KS,20141,3.858,1.46,1.98,0.737373737373737
2010,KS,20143,6.091,2.71,2.79,0.971326164874552
2010,KS,20145,6.973,71.15,71.54,0.99454850433324
2010,KS,20147,5.642,6.53,18.34,0.356052344601963
2010,KS,20149,21.604,11.5,40.67,0.282763707892796
2010,KS,20151,9.656,88.31,89.08,0.9913560844185
2010,KS,20153,2.519,14.14,14.14,1
2010,KS,20155,64.511,70.86,70.86,1
2010,KS,20157,4.98,14.93,17.65,0.845892351274788
2010,KS,20159,10.083,24.29,24.29,1
2010,KS,20161,71.115,5.14,5.31,0.967984934086629
2010,KS,20163,5.181,2.79,11.1,0.251351351351351
2010,KS,20165,3.307,8.87,8.94,0.992170022371365
2010,KS,20167,6.97,0.19,1.27,0.149606299212598
2010,KS,20169,55.606,6.8,10.43,0.651965484180249
2010,KS,20171,4.936,43.71,43.72,0.999771271729186
2010,KS,20173,498.365,56.25,93.95,0.598722724853646
2010,KS,20175,22.952,157.38,157.38,1
2010,KS,20177,177.934,9.78,35.99,0.271742150597388
2010,KS,20179,2.556,72.31,72.31,1
2010,KS,20181,6.01,99.11,99.11,1
2010,KS,20183,3.853,2.03,2.17,0.935483870967742
2010,KS,20185,4.437,88.5,88.52,0.999774062358789
2010,KS,20187,2.235,113.48,113.48,1
2010,KS,20189,5.724,197.6,197.6,1
2010,KS,20191,24.132,7.69,9.43,0.815482502651114
2010,KS,20193,7.9,82.42,82.42,1
2010,KS,20195,3.001,5.96,6.09,0.978653530377668
2010,KS,20197,7.053,2.45,3.66,0.669398907103825
2010,KS,20199,1.485,45.26,45.26,1
2010,KS,20201,5.799,4.48,5.73,0.781849912739965
2010,KS,20203,2.234,53.84,53.85,0.999814298978644
2010,KS,20205,9.409,0.06,2.64,0.0227272727272727
2010,KS,20209,157.505,2.9,287.02,0.0101038255173855
2010,KY,21001,18.656,0.11,3.44,0.0319767441860465
2010,KY,21003,19.956,0.1,2.27,0.0440528634361234
2010,KY,21005,21.421,0.04,4.07,0.00982800982800983
2010,KY,21007,8.249,9.35,31.65,0.295418641390205
2010,KY,21009,42.173,0.31,10.39,0.0298363811357074
2010,KY,21011,11.591,0.04,5.97,0.0067001675041876
2010,KY,21013,28.691,0.05,4.37,0.011441647597254
2010,KY,21015,118.811,0.52,11.12,0.0467625899280576
2010,KY,21017,19.985,0.14,3.23,0.043343653250774
2010,KY,21019,49.542,0.44,44.09,0.00997958720798367
2010,KY,21021,28.432,0.04,6.82,0.00586510263929619
2010,KY,21023,8.488,1.4,1.72,0.813953488372093
2010,KY,21025,13.878,0.39,10.32,0.0377906976744186
2010,KY,21027,20.059,1.79,2.64,0.678030303030303
2010,KY,21029,74.319,1.42,6.85,0.207299270072993
2010,KY,21031,12.69,0.04,1.7,0.0235294117647059
2010,KY,21033,12.984,0.06,1.4,0.0428571428571429
2010,KY,21035,37.191,5.18,6.41,0.80811232449298
2010,KY,21037,90.336,0.16,29.85,0.00536013400335008
2010,KY,21039,5.104,0.3,0.72,0.416666666666667
2010,KY,21041,10.811,17.16,42.87,0.400279916025192
2010,KY,21043,27.72,0.08,5.09,0.0157170923379175
2010,KY,21045,15.955,0.15,1.84,0.0815217391304348
2010,KY,21047,73.955,0.62,17.37,0.0356937248128958
2010,KY,21049,35.613,0.15,93.96,0.00159642401021711
2010,KY,21051,21.73,0.27,4.46,0.0605381165919283
2010,KY,21053,10.272,0.06,4.04,0.0148514851485149
2010,KY,21055,9.315,0.21,1.41,0.148936170212766
2010,KY,21057,6.856,0.03,0.99,0.0303030303030303
2010,KY,21059,96.656,22.13,268.93,0.0822890715055963
2010,KY,21061,12.161,0.04,2.19,0.0182648401826484
2010,KY,21063,7.852,0.4,0.58,0.689655172413793
2010,KY,21065,14.672,0.04,1.63,0.0245398773006135
2010,KY,21067,295.803,1.41,52.26,0.0269804822043628
2010,KY,21069,14.348,1.34,2.33,0.575107296137339
2010,KY,21071,39.451,0.34,5.37,0.0633147113594041
2010,KY,21073,49.285,0.05,10.17,0.00491642084562439
2010,KY,21075,6.813,1.22,1.32,0.924242424242424
2010,KY,21077,8.589,0.77,2.35,0.327659574468085
2010,KY,21079,16.912,0.05,2.38,0.0210084033613445
2010,KY,21081,24.662,0.02,2.34,0.00854700854700855
2010,KY,21083,37.121,7.59,10.15,0.747783251231527
2010,KY,21085,25.746,0.07,3.42,0.0204678362573099
2010,KY,21087,11.258,0.06,2.69,0.0223048327137546
2010,KY,21089,36.91,1.32,14.1,0.0936170212765958
2010,KY,21091,8.565,25.57,306.8,0.0833441981747066
2010,KY,21093,105.543,8.56,16.76,0.510739856801909
2010,KY,21095,29.278,2.72,5.41,0.502772643253235
2010,KY,21097,18.846,0.06,3.9,0.0153846153846154
2010,KY,21099,18.199,0.09,5.18,0.0173745173745174
2010,KY,21101,46.25,0.22,14.8,0.0148648648648649
2010,KY,21103,15.416,0.06,1.29,0.0465116279069767
2010,KY,21105,4.902,0.54,5.61,0.0962566844919786
2010,KY,21107,46.92,1.42,12.83,0.110678098207327
2010,KY,21109,13.494,0.06,2.11,0.028436018957346
2010,KY,21111,741.096,26.92,686.96,0.0391871433562362
2010,KY,21113,48.586,0.59,7.01,0.0841654778887304
2010,KY,21115,23.356,0.3,3.01,0.0996677740863787
2010,KY,21117,159.72,0.05,0.54,0.0925925925925926
2010,KY,21119,16.346,1.56,2.22,0.702702702702703
2010,KY,21121,31.883,0.48,0.98,0.489795918367347
2010,KY,21123,14.193,0.09,1.14,0.0789473684210526
2010,KY,21125,58.849,0.18,9.7,0.0185567010309278
2010,KY,21127,15.86,0.46,12.01,0.0383014154870941
2010,KY,21129,7.887,0.03,0.83,0.036144578313253
2010,KY,21131,11.31,0.13,1.77,0.0734463276836158
2010,KY,21133,24.519,0.98,3.73,0.262734584450402
2010,KY,21135,13.87,1.25,1.63,0.766871165644172
2010,KY,21137,24.742,0.17,3.34,0.0508982035928144
2010,KY,21139,9.519,0.88,4.22,0.208530805687204
2010,KY,21141,26.835,0.13,2.36,0.0550847457627119
2010,KY,21143,8.314,0.17,3.06,0.0555555555555556
2010,KY,21145,65.565,1.01,779.76,0.00129527033959167
2010,KY,21147,18.306,0.08,2.08,0.0384615384615385
2010,KY,21149,9.531,0.12,1.91,0.06282722513089
2010,KY,21151,82.916,0.05,11.91,0.00419815281276238
2010,KY,21153,13.333,0.19,1.29,0.147286821705426
2010,KY,21155,19.82,0.08,5.9,0.0135593220338983
2010,KY,21157,31.448,6.22,18.68,0.332976445396146
2010,KY,21159,12.929,0.18,4.99,0.0360721442885771
2010,KY,21161,17.49,16.4,22.85,0.717724288840263
2010,KY,21163,28.602,8.41,9.67,0.869700103412616
2010,KY,21165,6.306,0.02,1.25,0.016
2010,KY,21167,21.331,0.05,9.49,0.00526870389884088
2010,KY,21169,10.099,0.13,0.83,0.156626506024096
2010,KY,21171,10.963,0.07,3.01,0.0232558139534884
2010,KY,21173,26.499,0.03,3.74,0.00802139037433155
2010,KY,21175,13.923,0.27,1.69,0.159763313609467
2010,KY,21177,31.499,0.09,1236.75,7.27713765918739e-05
2010,KY,21179,43.437,0.15,8.52,0.0176056338028169
2010,KY,21181,7.135,0.02,1.87,0.0106951871657754
2010,KY,21183,23.842,0.14,11.3,0.0123893805309735
2010,KY,21185,60.316,5.03,6.38,0.788401253918495
2010,KY,21187,10.841,0.05,1.81,0.0276243093922652
2010,KY,21189,4.755,0.04,0.43,0.0930232558139535
2010,KY,21191,14.877,0.03,2.94,0.0102040816326531
2010,KY,21193,28.712,2.07,6.74,0.307121661721068
2010,KY,21195,65.024,1.94,10.87,0.178472861085557
2010,KY,21197,12.613,0.06,2.16,0.0277777777777778
2010,KY,21199,63.063,0.16,164.95,0.000969990906335253
2010,KY,21201,2.282,0.03,0.18,0.166666666666667
2010,KY,21203,17.056,0.07,2.86,0.0244755244755245
2010,KY,21205,23.333,0.04,5.69,0.0070298769771529
2010,KY,21207,17.565,0.07,18.7,0.00374331550802139
2010,KY,21209,47.173,0.36,4.38,0.0821917808219178
2010,KY,21211,42.074,0.08,4.38,0.0182648401826484
2010,KY,21213,17.327,0.06,2.13,0.028169014084507
2010,KY,21215,17.061,0.04,0.51,0.0784313725490196
2010,KY,21217,24.512,0.08,5.22,0.0153256704980843
2010,KY,21219,12.46,0.18,1.93,0.0932642487046632
2010,KY,21221,14.339,0.08,3.18,0.0251572327044025
2010,KY,21223,8.809,3.06,10.2,0.3
2010,KY,21225,15.007,0.08,4.9,0.0163265306122449
2010,KY,21227,113.792,0.33,19.84,0.016633064516129
2010,KY,21229,11.717,0.05,2.78,0.0179856115107914
2010,KY,21231,20.813,0.04,3.05,0.0131147540983607
2010,KY,21233,13.621,0.25,10.8,0.0231481481481481
2010,KY,21235,35.637,0.16,6.06,0.0264026402640264
2010,KY,21237,7.355,0.12,0.47,0.25531914893617
2010,KY,21239,24.939,0.09,22.98,0.00391644908616188
2010,LA,22001,61.773,183.28,230.88,0.793832293832294
2010,LA,22003,25.764,22.01,24.5,0.898367346938776
2010,LA,22005,107.215,10.31,162.07,0.0636144875671006
2010,LA,22007,23.421,8.84,21.23,0.416391898257183
2010,LA,22009,42.073,40.12,56.37,0.711726095440837
2010,LA,22011,35.654,27.74,27.84,0.996408045977011
2010,LA,22013,14.353,13,13.18,0.986342943854325
2010,LA,22015,116.979,4.29,15.34,0.279661016949153
2010,LA,22017,254.969,10.58,146.97,0.0719874804381847
2010,LA,22019,192.768,86.9,223.62,0.388605670333602
2010,LA,22021,10.132,1.16,3.83,0.302872062663185
2010,LA,22023,6.839,7.45,26.62,0.279864763335838
2010,LA,22025,10.407,22.62,30,0.754
2010,LA,22027,17.195,2.43,2.61,0.931034482758621
2010,LA,22029,20.822,28.76,42.75,0.672748538011696
2010,LA,22031,26.656,4.75,36.64,0.129639737991266
2010,LA,22033,440.171,149.82,179.42,0.835023966113031
2010,LA,22035,7.759,21.2,26.58,0.797592174567344
2010,LA,22037,20.267,3.45,3.7,0.932432432432432
2010,LA,22039,33.984,72,203.67,0.353513035793195
2010,LA,22041,20.767,34.43,40.33,0.853706917927101
2010,LA,22043,22.309,2.33,5.31,0.43879472693032
2010,LA,22045,73.24,22.86,30.96,0.738372093023256
2010,LA,22047,33.387,20.85,481.38,0.0433129751963106
2010,LA,22049,16.274,3.94,3.99,0.987468671679198
2010,LA,22051,432.552,7.14,816.74,0.00874207214046086
2010,LA,22053,31.594,140.46,175.07,0.802307648369224
2010,LA,22055,221.578,39.5,41.23,0.958040261945186
2010,LA,22057,96.318,4.08,43.64,0.0934922089825848
2010,LA,22059,14.89,2.31,2.44,0.94672131147541
2010,LA,22061,46.735,8.16,8.22,0.992700729927007
2010,LA,22063,128.026,15.17,15.21,0.997370151216305
2010,LA,22065,12.093,38.84,42.08,0.923003802281369
2010,LA,22067,27.979,75.3,83.29,0.904070116460559
2010,LA,22069,39.566,5.53,34.33,0.161083600349549
2010,LA,22071,343.829,12.93,615.29,0.0210144809764501
2010,LA,22073,153.72,23.35,68.16,0.342576291079812
2010,LA,22075,23.042,0.04,85.12,0.000469924812030075
2010,LA,22077,22.802,27.4,343.79,0.0796998167485965
2010,LA,22079,131.613,37.43,547.88,0.0683178798276995
2010,LA,22081,9.091,2.7,4.4,0.613636363636364
2010,LA,22083,20.725,21.84,30.55,0.714893617021277
2010,LA,22085,24.233,2.41,4.17,0.577937649880096
2010,LA,22087,35.897,0.02,260.71,7.67135898124353e-05
2010,LA,22089,52.78,4.24,2475.52,0.00171277145811789
2010,LA,22091,11.203,1.07,1.08,0.990740740740741
2010,LA,22093,22.102,2.84,192.36,0.0147639841962986
2010,LA,22095,45.924,13.5,67.54,0.199881551673083
2010,LA,22097,83.384,58.54,77.25,0.757799352750809
2010,LA,22099,52.16,29.17,39.47,0.739042310615658
2010,LA,22101,54.65,8.32,120.68,0.0689426582698044
2010,LA,22103,233.74,28.52,28.58,0.997900629811057
2010,LA,22105,121.097,19.9,20.08,0.991035856573705
2010,LA,22107,5.252,28.61,31.74,0.901386263390044
2010,LA,22109,111.86,0.61,5.85,0.104273504273504
2010,LA,22111,22.721,3.9,4.06,0.960591133004926
2010,LA,22113,57.999,31.83,93.7,0.339701173959445
2010,LA,22115,52.334,8.32,8.48,0.981132075471698
2010,LA,22117,47.168,28.14,34.58,0.813765182186235
2010,LA,22119,41.207,7.07,7.3,0.968493150684932
2010,LA,22121,23.788,10.08,10.81,0.932469935245143
2010,LA,22123,11.604,13.05,15.18,0.859683794466403
2010,LA,22125,15.625,4.62,41.62,0.111004324843825
2010,LA,22127,15.313,2.28,2.32,0.982758620689655
2010,ME,23001,107.702,5.04,15.28,0.329842931937173
2010,ME,23003,71.87,8.12,23.02,0.352736750651607
2010,ME,23005,281.674,12.45,64.1,0.194227769110764
2010,ME,23007,30.768,3.23,39.08,0.0826509723643808
2010,ME,23009,54.418,2.73,31.2,0.0875
2010,ME,23011,122.151,8.92,12.86,0.693623639191291
2010,ME,23013,39.736,1.17,4.99,0.234468937875751
2010,ME,23015,34.457,1.76,2.54,0.692913385826772
2010,ME,23017,57.833,5.17,37.24,0.138829215896885
2010,ME,23019,153.923,11.08,58.35,0.189888603256213
2010,ME,23021,17.535,1.51,2.48,0.608870967741935
2010,ME,23023,35.293,1.49,2.62,0.568702290076336
2010,ME,23025,52.228,18.72,72.9,0.25679012345679
2010,ME,23027,38.786,3.6,4,0.9
2010,ME,23029,32.856,4.68,31.41,0.148997134670487
2010,ME,23031,197.131,9.68,47.27,0.204781045060292
2010,MD,24001,75.087,1.33,42.18,0.0315315315315315
2010,MD,24003,537.656,47.48,341.17,0.139168156637453
2010,MD,24005,805.029,17.14,673.25,0.0254585963609358
2010,MD,24009,88.737,7.94,3265.38,0.00243156998572907
2010,MD,24011,33.066,16.31,19.65,0.830025445292621
2010,MD,24013,167.134,9.38,13.81,0.679217958001448
2010,MD,24015,101.108,7.95,8.41,0.945303210463734
2010,MD,24017,146.551,9.99,1282.07,0.00779208623554096
2010,MD,24019,32.618,20.07,20.98,0.956625357483317
2010,MD,24021,233.385,14.9,40.58,0.367175948743223
2010,MD,24023,30.097,2.75,7.74,0.355297157622739
2010,MD,24025,244.826,12.16,19.06,0.637985309548793
2010,MD,24027,287.085,3.44,4.14,0.830917874396135
2010,MD,24029,20.197,4.59,5.19,0.884393063583815
2010,MD,24031,971.777,3.18,737.88,0.00430964384452757
2010,MD,24033,863.42,6.86,745.33,0.00920397676197121
2010,MD,24035,47.798,10.3,14.03,0.734141126158232
2010,MD,24037,105.151,7.44,7.93,0.938209331651955
2010,MD,24039,26.47,3.75,3.83,0.97911227154047
2010,MD,24041,37.782,6.51,7.22,0.901662049861496
2010,MD,24043,147.43,10.23,58.84,0.173861318830727
2010,MD,24045,98.733,18.93,19.9,0.951256281407035
2010,MD,24047,51.454,17.5,18.21,0.961010433827567
2010,MD,24510,620.961,0.01,25.25,0.000396039603960396
2010,MA,25001,215.888,40.44,60.81,0.665022200296004
2010,MA,25003,131.219,5.97,24.27,0.245982694684796
2010,MA,25005,548.285,24.54,882.1,0.0278199750595171
2010,MA,25007,16.535,3.01,3.07,0.980456026058632
2010,MA,25009,743.159,11.14,420.26,0.0265074001808404
2010,MA,25011,71.372,6.94,47.05,0.14750265674814
2010,MA,25013,463.49,12.42,148.21,0.0838000134943661
2010,MA,25015,158.08,15.15,28.4,0.533450704225352
2010,MA,25017,1503.085,44.17,431.11,0.102456449630025
2010,MA,25019,10.172,4.16,4.54,0.916299559471366
2010,MA,25021,670.85,33.59,44.05,0.762542565266742
2010,MA,25023,494.919,117.35,619.57,0.189405555465888
2010,MA,25025,722.023,0.14,0.19,0.736842105263158
2010,MA,25027,798.552,41.79,282.26,0.148054984765819
2010,MI,26001,10.942,1.66,6.29,0.263910969793323
2010,MI,26003,9.601,1.48,5.59,0.264758497316637
2010,MI,26005,111.408,17.17,23.59,0.727850784230606
2010,MI,26007,29.598,1.3,120.32,0.0108045212765957
2010,MI,26009,23.58,8,58.71,0.136262987566002
2010,MI,26011,15.899,0.78,61.09,0.0127680471435587
2010,MI,26013,8.86,0.42,15.52,0.0270618556701031
2010,MI,26015,59.173,7.34,8.21,0.894031668696711
2010,MI,26017,107.771,0.95,608.31,0.00156170373658168
2010,MI,26019,17.525,2.54,2.56,0.9921875
2010,MI,26021,156.813,16.17,2019.03,0.00800879630317529
2010,MI,26023,45.248,9.66,13.22,0.73071104387292
2010,MI,26025,136.146,25.16,28.11,0.895055140519388
2010,MI,26027,52.293,19.28,22.57,0.854231280460789
2010,MI,26029,25.949,14.94,21.27,0.702397743300423
2010,MI,26031,26.152,2.92,7.61,0.383705650459921
2010,MI,26033,38.52,5.21,8.93,0.583426651735722
2010,MI,26035,30.926,3.56,3.76,0.946808510638298
2010,MI,26037,75.382,8.63,9.68,0.891528925619835
2010,MI,26039,14.074,2.14,2.26,0.946902654867257
2010,MI,26041,37.069,1.9,67.37,0.0282024640047499
2010,MI,26043,26.168,3.35,25.21,0.132883776279254
2010,MI,26045,107.759,7.71,8.9,0.866292134831461
2010,MI,26047,32.694,5.16,6.3,0.819047619047619
2010,MI,26049,425.79,13.07,13.35,0.979026217228465
2010,MI,26051,25.692,2.28,2.33,0.978540772532189
2010,MI,26053,16.427,1.51,2.26,0.668141592920354
2010,MI,26055,86.986,7.46,14.33,0.520586182833217
2010,MI,26057,42.476,5.85,8.43,0.693950177935943
2010,MI,26059,46.688,8.43,9.39,0.89776357827476
2010,MI,26061,36.628,3.91,4.03,0.970223325062035
2010,MI,26063,33.118,4.42,62.49,0.0707313170107217
2010,MI,26065,280.895,40.99,220.52,0.185878831851986
2010,MI,26067,63.905,9.26,9.68,0.956611570247934
2010,MI,26069,25.887,1.23,4.34,0.283410138248848
2010,MI,26071,11.817,1.19,1.36,0.875
2010,MI,26073,70.311,7.41,8.24,0.899271844660194
2010,MI,26075,160.248,18.99,20.29,0.935929029078364
2010,MI,26077,250.331,40.82,51.75,0.788792270531401
2010,MI,26079,17.153,2.56,3.38,0.757396449704142
2010,MI,26081,602.622,24.85,27.65,0.89873417721519
2010,MI,26083,2.156,0.19,0.2,0.95
2010,MI,26085,11.539,1.25,2,0.625
2010,MI,26087,88.319,6.76,7.91,0.854614412136536
2010,MI,26089,21.708,3.2,3.62,0.883977900552486
2010,MI,26091,99.892,7.7,13.32,0.578078078078078
2010,MI,26093,180.967,18.83,20.02,0.940559440559441
2010,MI,26095,6.631,1.27,1.33,0.954887218045113
2010,MI,26097,11.113,0.79,10.09,0.0782953419226957
2010,MI,26099,840.978,4.42,9.19,0.480957562568009
2010,MI,26101,24.733,4.53,42.93,0.105520614954577
2010,MI,26103,67.077,12.91,271.86,0.0474876774810564
2010,MI,26105,28.705,2.65,23.73,0.111672987779182
2010,MI,26107,42.798,9.19,15.12,0.607804232804233
2010,MI,26109,24.029,1.52,5.84,0.26027397260274
2010,MI,26111,83.629,3.16,10.58,0.298676748582231
2010,MI,26113,14.849,3.66,3.9,0.938461538461539
2010,MI,26115,152.021,19.97,1829.98,0.010912687570356
2010,MI,26117,63.342,26.45,30.02,0.88107928047968
2010,MI,26119,9.765,0.9,1.07,0.841121495327103
2010,MI,26121,172.188,12.28,271.69,0.0451985719017998
2010,MI,26123,48.46,7.35,8.3,0.885542168674699
2010,MI,26125,1202.362,44.64,50.17,0.889774765796293
2010,MI,26127,26.57,5.88,6.41,0.917316692667707
2010,MI,26129,21.699,2.67,3.23,0.826625386996904
2010,MI,26131,6.78,0.33,5.47,0.0603290676416819
2010,MI,26133,23.528,5.04,5.5,0.916363636363636
2010,MI,26135,8.64,0.98,1.23,0.796747967479675
2010,MI,26137,24.164,4.13,4.13,1
2010,MI,26139,263.801,14.19,944.07,0.0150306650989863
2010,MI,26141,13.376,1.44,23.68,0.0608108108108108
2010,MI,26143,24.449,2.38,2.74,0.868613138686131
2010,MI,26145,200.169,2.59,22.28,0.116247755834829
2010,MI,26147,163.04,4.61,1495.19,0.00308322019275142
2010,MI,26149,61.295,28.98,35.56,0.81496062992126
2010,MI,26151,43.114,5.2,6.06,0.858085808580858
2010,MI,26153,8.485,0.57,7.67,0.0743155149934811
2010,MI,26155,70.648,6.72,7.36,0.91304347826087
2010,MI,26157,55.729,7.16,8.89,0.805399325084364
2010,MI,26159,76.258,22.82,166.95,0.136687631027254
2010,MI,26161,344.791,16.27,34.8,0.467528735632184
2010,MI,26163,1820.584,0.34,1797.27,0.000189175805527272
2010,MI,26165,32.735,6.07,7.6,0.798684210526316
2010,MN,27001,16.202,1.43,3.44,0.415697674418605
2010,MN,27003,330.844,37.08,126.06,0.294145644930985
2010,MN,27005,32.504,8.25,8.57,0.962660443407235
2010,MN,27007,44.442,4.08,6.39,0.63849765258216
2010,MN,27009,38.451,12.41,21.85,0.567963386727689
2010,MN,27011,5.269,1.35,1.42,0.950704225352113
2010,MN,27013,64.013,13.39,34.57,0.387330054960949
2010,MN,27015,25.893,3.73,4.02,0.927860696517413
2010,MN,27017,35.386,3.13,10.68,0.293071161048689
2010,MN,27019,91.042,10.96,11.15,0.982959641255605
2010,MN,27021,28.567,5.96,6.04,0.986754966887417
2010,MN,27023,12.441,1.84,2.12,0.867924528301887
2010,MN,27025,53.887,4.56,4.66,0.978540772532189
2010,MN,27027,58.999,2.78,6.59,0.42185128983308
2010,MN,27029,8.695,1.03,5.74,0.179442508710801
2010,MN,27031,5.176,0.3,174.81,0.00171614896172988
2010,MN,27033,11.687,4.26,5.42,0.785977859778598
2010,MN,27035,62.5,9.23,11.37,0.811785400175902
2010,MN,27037,398.552,66.36,339.71,0.195343086750464
2010,MN,27039,20.087,2.61,2.64,0.988636363636364
2010,MN,27041,36.009,5.52,5.72,0.965034965034965
2010,MN,27043,14.553,3.17,3.17,1
2010,MN,27045,20.866,3.58,13.94,0.256814921090387
2010,MN,27047,31.255,5.73,5.73,1
2010,MN,27049,46.183,7.08,617.55,0.0114646587320865
2010,MN,27051,6.018,1.52,1.52,1
2010,MN,27053,1152.425,90.42,182.2,0.496267837541164
2010,MN,27055,19.027,2.4,2.42,0.991735537190083
2010,MN,27057,20.428,11.28,11.32,0.996466431095406
2010,MN,27059,37.816,4.06,4.07,0.997542997542997
2010,MN,27061,45.058,4.69,196.9,0.0238191975622143
2010,MN,27063,10.266,2.71,2.74,0.989051094890511
2010,MN,27065,16.239,1.51,1.54,0.98051948051948
2010,MN,27067,42.239,10.01,11.11,0.900990099009901
2010,MN,27069,4.552,1.06,1.55,0.683870967741935
2010,MN,27071,13.311,0.56,45.89,0.0122030943560689
2010,MN,27073,7.259,3.42,3.47,0.985590778097983
2010,MN,27075,10.866,0.35,124.68,0.00280718639717677
2010,MN,27077,4.045,0.4,0.96,0.416666666666667
2010,MN,27079,27.703,4.94,23.83,0.207301720520353
2010,MN,27081,5.896,2.22,2.26,0.982300884955752
2010,MN,27083,25.857,7.08,7.29,0.97119341563786
2010,MN,27085,36.651,7,7.23,0.968188105117566
2010,MN,27087,5.413,0.61,0.62,0.983870967741935
2010,MN,27089,9.439,0.9,1.08,0.833333333333333
2010,MN,27091,20.84,5.01,10.15,0.4935960591133
2010,MN,27093,23.3,4.63,4.76,0.972689075630252
2010,MN,27095,26.097,2.61,2.64,0.988636363636364
2010,MN,27097,33.198,14.36,14.52,0.988980716253444
2010,MN,27099,39.163,8.62,10.13,0.850937808489635
2010,MN,27101,8.725,1.95,2.1,0.928571428571428
2010,MN,27103,32.727,6.33,6.56,0.964939024390244
2010,MN,27105,21.378,5.8,5.99,0.968280467445743
2010,MN,27107,6.852,0.79,0.79,1
2010,MN,27109,144.248,17.7,27.04,0.654585798816568
2010,MN,27111,57.303,32.31,104.29,0.309809185923866
2010,MN,27113,13.93,0.53,2.5,0.212
2010,MN,27115,29.75,3,3.13,0.958466453674121
2010,MN,27117,9.596,3.42,3.46,0.988439306358382
2010,MN,27119,31.6,2.43,13.13,0.185072353389185
2010,MN,27121,10.995,15.95,16.03,0.995009357454772
2010,MN,27123,508.64,22.15,194.92,0.113636363636364
2010,MN,27125,4.089,0.95,2.3,0.41304347826087
2010,MN,27127,16.059,2.98,3.08,0.967532467532467
2010,MN,27129,15.73,3.18,3.45,0.921739130434783
2010,MN,27131,64.142,8.12,8.5,0.955294117647059
2010,MN,27133,9.687,3.67,3.73,0.983914209115281
2010,MN,27135,15.629,1.73,1.79,0.966480446927374
2010,MN,27137,200.226,8.81,358.3,0.0245883337984929
2010,MN,27139,129.928,17.93,18.41,0.97392721347094
2010,MN,27141,88.499,27.06,71.38,0.379097786494816
2010,MN,27143,15.226,3.63,3.7,0.981081081081081
2010,MN,27145,150.642,27.38,36.19,0.75656258634982
2010,MN,27147,36.576,5.33,6.17,0.86385737439222
2010,MN,27149,9.726,5.98,6.15,0.972357723577236
2010,MN,27151,9.783,9.1,9.16,0.993449781659389
2010,MN,27153,24.895,8.4,8.62,0.974477958236659
2010,MN,27155,3.558,0.42,0.42,1
2010,MN,27157,21.676,4.7,4.78,0.98326359832636
2010,MN,27159,13.843,6.45,7.02,0.918803418803419
2010,MN,27161,19.136,4.35,4.42,0.984162895927602
2010,MN,27163,238.136,31.02,391.65,0.0792033703561854
2010,MN,27165,11.211,3.24,3.29,0.984802431610942
2010,MN,27167,6.576,0.56,0.68,0.823529411764706
2010,MN,27169,51.461,8.85,11.72,0.755119453924915
2010,MN,27171,124.7,15.35,365.35,0.0420145066374709
2010,MN,27173,10.438,2.66,2.77,0.96028880866426
2010,MS,28001,32.297,7.47,7.51,0.994673768308921
2010,MS,28003,37.057,6.39,6.74,0.948071216617211
2010,MS,28005,13.131,1.79,2.17,0.824884792626728
2010,MS,28007,19.564,2.43,4.52,0.537610619469027
2010,MS,28009,8.729,2.34,2.53,0.924901185770751
2010,MS,28011,34.145,419.11,440.8,0.950794010889292
2010,MS,28013,14.962,1.93,2.82,0.684397163120567
2010,MS,28015,10.597,7.58,8.02,0.945137157107232
2010,MS,28017,17.392,3.26,9.71,0.335736354273944
2010,MS,28019,8.547,14.79,15,0.986
2010,MS,28021,9.604,35.5,35.94,0.987757373400111
2010,MS,28023,16.732,2.62,2.77,0.945848375451264
2010,MS,28025,20.634,3.4,4.19,0.81145584725537
2010,MS,28027,26.151,156.14,164,0.952073170731707
2010,MS,28029,29.449,9.65,10.22,0.944227005870842
2010,MS,28031,19.568,4.95,6.25,0.792
2010,MS,28033,161.252,34.88,35.66,0.978126752664049
2010,MS,28035,74.934,15.15,18.35,0.825613079019074
2010,MS,28037,8.118,1.2,1.28,0.9375
2010,MS,28039,22.578,2.75,3.47,0.792507204610951
2010,MS,28041,14.4,7.36,8.28,0.888888888888889
2010,MS,28043,21.906,7.5,11.94,0.628140703517588
2010,MS,28045,43.929,7.5,8.22,0.912408759124087
2010,MS,28047,187.105,33.88,158.34,0.213969938107869
2010,MS,28049,245.285,22.04,60.54,0.36405682193591
2010,MS,28051,19.198,34.39,36.1,0.952631578947368
2010,MS,28053,9.375,100.8,105.13,0.95881289831637
2010,MS,28055,1.406,32.63,34.31,0.951034683765666
2010,MS,28057,23.401,1.33,11.36,0.117077464788732
2010,MS,28059,139.668,16.03,520.32,0.0308079643296433
2010,MS,28061,17.062,10.74,11.09,0.96844003606853
2010,MS,28063,7.726,1.11,1.2,0.925
2010,MS,28065,12.487,5.53,5.74,0.963414634146341
2010,MS,28067,67.761,15.79,16.35,0.965749235474006
2010,MS,28069,10.456,2.07,2.28,0.907894736842105
2010,MS,28071,47.351,5.46,5.58,0.978494623655914
2010,MS,28073,55.658,11.96,12.13,0.98598516075845
2010,MS,28075,80.261,11.75,11.85,0.991561181434599
2010,MS,28077,12.929,3.02,37.67,0.080169896469339
