STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
MO,29127,28.375,3.0,7.88
MO,29129,3.595,0.82,2.34
MO,29131,24.712,3.59,4.58
MO,29133,13.599,82.62,82.64
MO,29135,15.084,2.26,3.02
MO,29137,9.379,0.19,5.76
MO,29139,12.166,1.14,2.17
MO,29141,20.436,3.07,12.1
MO,29143,18.566,238.14,1027.19
MO,29145,55.554,7.19,10.8
MO,29147,21.71,0.85,2.82
MO,29149,10.403,1.41,1.97
MO,29151,13.485,1.67,61.78
MO,29153,9.49,0.94,26.86
MO,29155,19.412,83.36,83.83
MO,29157,18.571,1.85,2.83
MO,29159,40.121,6.43,9.14
MO,29161,42.125,4.4,9.99
MO,29163,18.762,4.65,12.55
MO,29165,82.085,4.4,432.86
MO,29167,28.892,3.65,5.0
MO,29169,44.187,3.02,7.3
MO,29171,5.168,0.48,1.94
MO,29173,9.761,0.56,1.7
MO,29175,25.336,0.43,580.99
MO,29177,24.101,5.13,5.65
MO,29179,6.585,5.77,5.89
MO,29181,13.851,25.49,31.01
MO,29183,329.94,14.23,628.75
MO,29185,9.686,1.23,1.81
MO,29186,18.198,5.3,5.59
MO,29187,61.661,6.79,7.43
MO,29189,1004.666,6.63,789.64
MO,29195,23.075,3.91,4.54
MO,29197,4.308,0.24,0.49
MO,29199,4.928,0.31,0.85
MO,29201,41.143,107.63,107.89
MO,29203,8.367,0.85,1.08
MO,29205,6.744,1.22,2.08
MO,29207,29.714,331.78,334.8
MO,29209,30.931,4.18,4.51
MO,29211,6.907,0.52,3.59
MO,29213,42.985,5.2,32.68
MO,29215,24.614,3.3,4.41
MO,29217,20.441,3.46,6.01
MO,29219,28.764,2.33,2.54
MO,29221,24.032,3.07,3.28
MO,29223,13.097,1.34,1.93
MO,29225,34.745,3.35,4.65
MO,29227,2.174,0.15,0.34
MO,29229,18.306,2.13,3.28
MO,29510,344.362,,140.95
MT,30001,8.773,7.45,1185.6
MT,30003,13.149,7.85,278.98
MT,30005,6.629,4.18,236.49
MT,30007,4.517,3.81,241.31
MT,30009,9.902,2.28,417.64
MT,30011,1.32,1.28,10.78
MT,30013,79.569,4.88,189.2
MT,30015,5.463,2.08,80.28
MT,30017,11.267,1.29,121.66
MT,30019,1.836,1.43,3.05
MT,30021,8.688,1.54,53.93
MT,30023,8.948,5.08,67.29
MT,30025,2.717,1.27,2.15
MT,30027,11.551,4.51,71.38
MT,30029,83.172,25.98,74.34
MT,30031,78.21,24.37,470.09
MT,30033,1.199,0.73,15.99
MT,30035,13.552,1.58,86.97
MT,30037,1.159,0.38,44.05
MT,30039,2.965,1.15,137.75
MT,30041,16.304,2.1,20.02
MT,30043,11.17,4.74,161.47
MT,30045,2.198,2.12,71.38
MT,30047,28.297,8.84,291.75
MT,30049,58.449,13.89,220.33
MT,30051,2.003,0.31,57.54
MT,30053,19.193,2.44,33.95
MT,30055,1.805,0.57,26.56
MT,30057,7.274,3.39,647.69
MT,30059,1.999,3.02,377.22
MT,30061,4.014,3.65,8.06
MT,30063,100.086,51.72,112.65
MT,30065,4.497,1.89,97.77
MT,30067,15.968,6.41,507.98
MT,30069,0.47,0.42,42.11
MT,30071,4.179,3.5,166.21
MT,30073,6.087,2.49,239.46
MT,30075,1.705,1.26,39.91
MT,30077,6.999,3.49,247.39
MT,30079,1.105,1.36,54.11
MT,30081,39.94,11.71,293.51
MT,30083,9.096,3.22,374.53
MT,30085,10.524,3.21,93.26
MT,30087,9.212,2.7,244.97
MT,30089,11.057,5.95,56.97
MT,30091,3.524,9.95,13.76
MT,30093,32.982,6.08,66.74
MT,30095,8.493,1.9,106.95
MT,30097,3.672,1.79,292.04
MT,30099,6.24,2.44,561.66
MT,30101,5.031,1.41,16.02
MT,30103,0.689,0.96,72.53
MT,30105,7.143,5.14,236.66
MT,30107,2.037,3.32,123.85
MT,30109,0.951,0.23,2.28
MT,30111,136.691,7.36,347.68
NE,31001,33.07,274.66,277.66
NE,31003,7.004,213.65,217.74
NE,31005,0.378,8.3,8.4
NE,31007,0.733,22.1,26.39
NE,31009,0.484,8.92,9.5
NE,31011,5.772,160.2,165.45
NE,31013,11.374,187.09,193.0
NE,31015,2.261,4.34,5.98
NE,31017,3.328,16.07,80.56
NE,31019,43.572,247.95,258.27
NE,31021,7.455,43.52,45.39
NE,31023,8.72,105.14,123.64
NE,31025,25.734,17.12,20.36
NE,31027,9.066,81.26,84.09
NE,31029,3.866,170.11,170.37
NE,31031,6.098,35.42,52.44
NE,31033,9.993,75.44,77.87
NE,31035,6.733,156.16,161.11
NE,31037,10.433,75.81,78.39
NE,31039,9.688,48.36,51.46
NE,31041,11.41,232.39,258.33
NE,31043,20.349,21.64,22.01
NE,31045,8.636,16.35,27.93
NE,31047,24.617,200.75,319.15
NE,31049,2.004,22.18,28.71
NE,31051,6.155,18.46,21.5
NE,31053,36.078,109.08,113.67
NE,31055,486.929,39.23,789.53
NE,31057,2.133,104.75,110.38
NE,31059,6.385,146.81,163.14
NE,31061,3.421,122.95,124.36
NE,31063,2.795,58.41,59.15
NE,31065,5.019,45.66,57.53
NE,31067,23.306,28.04,102.62
NE,31069,1.997,40.5,57.47
NE,31071,1.816,13.07,20.15
NE,31073,2.02,60.88,67.62
NE,31075,0.67,2.82,2.92
NE,31077,2.512,90.51,97.43
NE,31079,55.104,237.32,240.15
NE,31081,9.568,278.74,293.41
NE,31083,3.462,73.55,79.95
NE,31085,1.027,52.58,52.73
NE,31087,2.97,38.21,45.93
NE,31089,10.784,243.08,271.16
NE,31091,0.744,4.03,4.3
NE,31093,6.708,115.43,131.19
NE,31095,7.925,48.16,60.04
NE,31097,4.695,8.97,13.83
NE,31099,6.774,165.48,176.15
NE,31101,8.33,136.7,165.66
NE,31103,0.902,15.81,19.69
NE,31105,3.782,48.24,50.76
NE,31107,8.916,43.03,53.77
NE,31109,264.814,19.7,23.91
NE,31111,35.636,249.45,938.67
NE,31113,0.74,23.4,23.95
NE,31115,0.686,11.84,15.7
NE,31117,0.507,9.42,9.91
NE,31119,35.488,104.49,104.93
NE,31121,8.066,197.17,201.46
NE,31123,5.165,76.92,228.0
NE,31125,3.666,66.06,82.34
NE,31127,6.965,4.53,1125.02
NE,31129,4.739,39.34,48.39
NE,31131,15.509,3.4,471.93
NE,31133,2.878,1.89,5.19
NE,31135,3.057,125.2,125.3
NE,31137,9.449,176.44,204.98
NE,31139,7.6,109.33,111.92
NE,31141,31.262,223.11,229.01
NE,31143,5.421,162.55,171.32
NE,31145,11.06,52.59,53.17
NE,31147,8.732,2.64,3.18
NE,31149,1.567,37.17,39.43
NE,31151,14.195,57.92,71.77
NE,31153,139.371,26.64,28.3
NE,31155,20.458,143.23,148.94
NE,31157,36.752,44.69,264.09
NE,31159,16.739,122.39,135.77
NE,31161,5.668,76.53,96.51
NE,31163,3.112,48.28,88.44
NE,31165,1.458,20.67,49.8
NE,31167,6.534,29.42,30.19
NE,31169,5.436,101.7,107.64
NE,31171,0.623,2.51,2.7
NE,31173,7.365,12.01,13.42
NE,31175,4.402,79.94,139.16
NE,31177,19.772,14.53,581.69
NE,31179,9.211,34.42,36.33
NE,31181,3.762,47.92,49.52
NE,31183,0.82,49.98,50.57
NE,31185,14.397,267.38,281.48
NV,32001,24.556,10.54,179.3
NV,32003,1710.551,103.48,607.74
NV,32005,47.017,21.29,52.02
NV,32007,45.57,49.64,356.88
NV,32009,0.787,38.17,41.74
NV,32011,1.428,82.69,84.63
NV,32013,17.129,247.96,263.87
NV,32015,5.114,87.81,107.33
NV,32017,4.391,45.27,50.94
NV,32019,47.515,111.55,217.76
NV,32021,4.91,8.81,13.28
NV,32023,40.477,40.78,68.57
NV,32027,6.36,31.34,131.84
NV,32029,4.074,1.34,3.76
NV,32031,389.872,37.28,116.86
NV,32033,8.994,58.86,71.07
NV,32510,56.062,4.52,9.92
NH,33001,61.55,4.69,8.7
NH,33003,47.44,4.42,6.11
NH,33005,77.28,6.66,8.54
NH,33007,33.66,2.78,40.17
NH,33009,84.71,6.34,13.08
NH,33011,401.29,25.13,58.61
NH,33013,146.88,9.59,245.34
NH,33015,295.08,24.0,916.02
NH,33017,119.01,7.39,20.68
NH,33019,43.04,2.75,6.44
NJ,34001,271.015,47.46,51.37
NJ,34003,902.561,29.89,123.82
NJ,34005,450.743,43.25,104.86
NJ,34007,518.249,53.94,55.37
NJ,34009,99.286,18.3,217.55
NJ,34011,153.252,41.52,58.08
NJ,34013,791.057,24.06,32.52
NJ,34015,276.91,35.94,75.01
NJ,34017,603.521,0.1,609.52
NJ,34019,130.404,11.69,23.07
NJ,34021,366.256,15.4,691.57
NJ,34023,789.516,43.02,645.13
NJ,34025,635.952,25.46,82.9
NJ,34027,490.593,58.1,75.95
NJ,34029,558.341,61.14,1466.24
NJ,34031,499.06,6.63,164.0
NJ,34033,66.346,13.19,2700.58
NJ,34035,319.9,9.91,146.81
NJ,34037,153.13,14.0,16.36
NJ,34039,531.457,13.44,22.02
NJ,34041,110.376,25.7,27.79
NM,35001,603.562,112.51,149.86
NM,35003,3.409,0.92,19.15
NM,35005,61.86,239.87,256.85
NM,35006,27.62,7.4,13.97
NM,35007,13.755,2.64,51.87
NM,35009,45.846,130.24,130.41
NM,35011,2.016,13.3,45.13
NM,35013,189.444,179.72,465.2
NM,35015,51.437,130.64,204.93
NM,35017,29.747,27.5,50.94
NM,35019,4.369,3.11,24.78
NM,35021,0.74,3.45,3.49
NM,35023,5.139,82.27,89.51
NM,35025,56.719,162.94,163.0
NM,35027,21.007,6.92,23.17
NM,35028,18.822,3.82,3.82
NM,35029,26.498,121.69,182.58
NM,35031,71.918,13.77,17.16
NM,35033,5.107,0.84,20.38
NM,35035,63.538,26.55,41.96
NM,35037,9.259,7.45,41.56
NM,35039,40.828,4.79,110.14
NM,35041,18.238,179.93,180.02
NM,35043,107.46,19.79,69.29
NM,35045,126.208,2.15,332.67
NM,35047,29.53,1.7,35.85
NM,35049,140.855,27.76,47.36
NM,35051,12.815,14.31,40.59
NM,35053,18.148,33.87,145.58
NM,35055,31.722,9.07,108.27
NM,35057,17.501,41.0,41.04
NM,35059,3.85,47.76,47.96
NM,35061,69.417,17.35,173.44
NY,36001,297.414,4.0,128.49
NY,36003,50.602,5.64,7.11
NY,36005,1357.589,3.96,4.12
NY,36007,196.947,22.73,117.58
NY,36009,82.502,12.95,19.52
NY,36011,81.454,4.25,14.77
NY,36013,136.409,14.06,461.01
NY,36015,89.512,5.73,15.69
NY,36017,51.755,5.21,7.41
NY,36019,82.047,4.27,13.86
NY,36021,63.622,5.88,8.9
NY,36023,48.622,8.2,8.74
NY,36025,47.534,4.05,453.61
NY,36027,294.849,17.4,38.67
NY,36029,930.703,7.36,802.38
NY,36031,38.676,1.85,8.96
NY,36033,51.033,3.52,19.01
NY,36035,55.625,2.48,9.57
NY,36037,59.257,4.43,11.85
NY,36039,49.682,2.34,5.83
NY,36041,5.228,0.67,1.12
NY,36043,63.78,6.22,14.78
NY,36045,116.384,4.3,15.62
NY,36047,2486.235,13.85,13.94
NY,36049,26.571,3.29,8.09
NY,36051,64.205,2.8,8.2
NY,36053,70.337,5.51,7.09
NY,36055,733.366,8.81,226.85
NY,36057,48.968,2.55,13.2
NY,36059,1333.137,199.27,551.53
NY,36061,1593.2,27.78,287.61
NY,36063,217.008,2.33,290.97
NY,36065,234.105,9.86,42.92
NY,36067,458.053,11.73,147.48
NY,36069,104.461,3.4,14.17
NY,36071,372.893,20.27,855.09
NY,36073,43.387,1.47,5.42
NY,36075,123.373,6.92,1254.99
NY,36077,62.746,4.04,6.73
NY,36079,100.507,7.09,111.38
NY,36081,2241.6,61.75,1738.25
NY,36083,155.251,6.74,26.71
NY,36085,464.573,0.93,653.89
NY,36087,292.916,7.42,1007.47
NY,36089,111.38,7.13,16.38
NY,36091,214.859,14.06,23.91
NY,36093,149.078,28.39,28.9
NY,36095,32.277,2.67,170.83
NY,36097,19.342,2.18,3.26
NY,36099,34.855,1.29,4.65
NY,36101,98.632,17.42,23.77
NY,36103,1474.927,178.31,1507.99
NY,36105,76.539,7.08,107.75
NY,36107,51.475,5.89,7.92
NY,36109,100.018,2.0,254.17
NY,36111,182.693,11.11,472.47
NY,36113,65.548,2.23,11.96
NY,36115,63.024,5.85,10.25
NY,36117,93.609,3.17,459.89
NY,36119,940.807,12.15,2528.99
NY,36121,42.693,5.19,10.32
NY,36123,24.756,1.7,71.16
NC,37001,140.533,4.62,24.25
NC,37003,35.492,1.36,5.13
NC,37005,10.9,1.14,4.12
NC,37007,25.499,1.96,10.9
NC,37009,25.347,2.34,3.34
NC,37011,17.641,1.71,12.36
NC,37013,46.018,83.92,84.69
NC,37015,19.48,6.66,10.52
NC,37017,32.938,11.67,56.63
NC,37019,89.162,6.61,1568.41
NC,37021,218.876,5.27,303.82
NC,37023,89.399,2.79,18.88
NC,37025,150.244,4.71,17.68
NC,37027,79.122,2.2,11.62
NC,37029,8.967,0.82,0.86
NC,37031,62.525,7.51,7.87
NC,37033,23.608,2.68,3.06
NC,37035,151.641,5.79,1182.19
NC,37037,58.002,6.09,159.35
NC,37039,25.796,1.42,31.51
NC,37041,14.528,1.57,6.04
NC,37043,9.765,0.87,1.18
NC,37045,98.288,1.7,271.63
NC,37047,54.746,7.08,48.58
NC,37049,90.795,34.62,52.34
NC,37051,304.52,6.13,41.16
NC,37053,23.112,2.45,3.25
NC,37055,33.903,9.37,9.57
NC,37057,154.623,3.21,11.99
NC,37059,39.136,1.86,14.19
NC,37061,51.985,27.99,43.56
NC,37063,242.582,4.6,40.91
NC,37065,54.129,5.42,14.88
NC,37067,325.967,5.36,54.62
NC,37069,54.429,3.18,7.34
NC,37071,196.137,5.84,1071.6
NC,37073,11.224,2.37,3.0
NC,37075,8.085,0.43,42.04
NC,37077,53.674,2.49,7.19
NC,37079,20.026,6.07,9.14
NC,37081,443.519,8.06,60.21
NC,37083,56.023,1.63,33.38
NC,37085,103.692,6.33,14.03
NC,37087,56.482,1.8,45.45
NC,37089,97.217,3.41,13.62
NC,37091,23.574,6.57,8.53
NC,37093,41.016,3.63,5.08
NC,37095,5.413,0.74,1.02
NC,37097,140.924,8.16,19.0
NC,37099,35.368,1.57,4.48
NC,37101,146.437,10.02,23.23
NC,37103,10.311,4.3,5.18
NC,37105,55.704,1.5,14.34
NC,37107,57.961,10.68,13.53
NC,37109,69.851,3.6,11.39
NC,37111,43.201,4.92,8.57
NC,37113,32.148,1.84,323.36
NC,37115,20.256,1.51,3.26
NC,37117,24.643,81.29,160.31
NC,37119,796.372,5.42,2664.18
NC,37121,15.784,1.14,4.46
NC,37123,27.322,2.22,7.83
NC,37125,81.685,9.49,22.55
NC,37127,91.378,3.59,22.65
NC,37129,179.553,11.8,39.71
NC,37131,21.483,4.83,6.78
NC,37133,152.44,17.95,18.58
NC,37135,118.386,2.32,15.09
NC,37137,12.735,3.29,3.29
NC,37139,38.27,6.58,7.16
NC,37141,46.429,6.35,9.31
NC,37143,12.08,3.81,4.46
NC,37145,37.217,1.95,1056.28
NC,37147,142.57,12.94,25.62
NC,37149,19.134,1.24,2.45
NC,37151,138.367,8.39,19.91
NC,37153,46.781,3.86,12.93
NC,37155,127.586,15.44,32.98
NC,37157,92.614,3.38,281.95
NC,37159,135.099,5.42,361.04
NC,37161,63.771,2.63,13.45
NC,37163,63.063,24.49,42.05
NC,37165,37.18,5.12,6.49
NC,37167,58.964,5.08,14.48
NC,37169,45.858,2.26,1235.78
NC,37171,72.601,4.63,23.92
NC,37173,13.167,0.77,17.2
NC,37175,29.626,1.95,523.22
NC,37177,4.157,0.65,0.66
NC,37179,162.929,11.25,66.75
NC,37181,43.771,2.16,10.21
NC,37183,748.815,16.19,133.45
NC,37185,19.729,1.36,3.24
NC,37187,13.282,4.95,5.8
NC,37189,42.472,3.18,7.4
NC,37191,114.448,10.46,45.08
NC,37193,67.39,6.5,19.51
NC,37195,76.281,4.47,16.93
NC,37197,37.668,3.94,5.79
NC,37199,18.201,1.2,2.2
ND,38001,2.433,0.31,0.49
ND,38003,11.075,0.98,2.09
ND,38005,6.999,2.41,2.57
ND,38007,0.813,0.66,1.3
ND,38009,6.741,1.41,1.7
ND,38011,3.048,3.15,3.83
ND,38013,2.032,0.34,0.64
ND,38015,73.818,2.72,15.29
ND,38017,131.019,5.04,15.88
ND,38019,4.33,0.13,0.86
ND,38021,5.487,4.0,4.5
ND,38023,2.149,2.44,2.6
ND,38025,3.442,1.0,1.99
ND,38027,2.626,0.94,1.32
ND,38029,3.845,2.67,5.04
ND,38031,3.58,2.75,2.84
ND,38033,1.739,0.27,0.65
ND,38035,65.94,8.18,11.6
ND,38037,2.615,0.63,13.61
ND,38039,2.497,2.21,2.29
ND,38041,2.486,0.22,0.38
ND,38043,2.481,17.31,17.78
ND,38045,4.384,3.83,4.04
ND,38047,2.059,2.15,2.42
ND,38049,5.511,7.55,20.21
ND,38051,3.013,0.68,0.89
ND,38053,5.594,3.02,13.85
ND,38055,8.604,2.1,22.44
ND,38057,8.364,1.58,500.07
ND,38059,25.528,1.57,63.43
ND,38061,6.513,0.84,1.58
ND,38063,3.424,0.88,0.94
ND,38065,1.813,1.31,514.37
ND,38067,8.038,1.34,2.01
ND,38069,4.291,1.07,1.19
ND,38071,11.429,0.31,0.39
ND,38073,5.81,8.89,10.26
ND,38075,2.422,0.26,0.3
ND,38077,17.34,3.94,5.97
ND,38079,13.864,2.27,2.44
ND,38081,4.15,3.97,4.11
ND,38083,1.43,0.39,0.51
ND,38085,4.182,0.51,0.72
ND,38087,0.709,0.27,0.85
ND,38089,22.073,1.4,1.91
ND,38091,2.007,0.92,0.95
ND,38093,20.835,12.4,12.69
ND,38095,2.544,0.3,0.35
ND,38097,8.321,0.77,1.18
ND,38099,11.607,1.13,2.2
ND,38101,55.767,7.51,8.27
ND,38103,4.574,0.83,1.09
ND,38105,19.282,8.66,29.01
OH,39001,28.454,3.86,599.91
OH,39003,106.234,6.92,27.47
OH,39005,54.123,5.62,6.22
OH,39007,103.221,2.71,230.13
OH,39009,62.062,7.01,8.51
OH,39011,47.242,8.32,14.55
OH,39013,69.228,9.7,262.49
OH,39015,44.398,3.93,5.42
OH,39017,350.412,86.35,190.37
OH,39019,29.388,2.76,3.22
OH,39021,39.698,8.32,8.92
OH,39023,142.376,22.5,27.85
OH,39025,190.589,20.66,718.78
OH,39027,42.57,2.9,3.47
OH,39029,110.928,6.7,11.24
OH,39031,36.945,16.16,208.59
OH,39033,45.774,1.52,3.61
OH,39035,1335.317,0.04,568.58
OH,39037,52.983,6.23,7.94
OH,39039,39.112,1.64,5.94
OH,39041,150.268,3.44,25.09
OH,39043,78.665,9.25,35.23
OH,39045,138.423,13.94,14.29
OH,39047,28.199,1.18,3.16
OH,39049,1090.771,62.52,205.05
OH,39051,42.955,1.73,4.7
OH,39053,31.362,5.02,1188.8
OH,39055,95.218,7.11,7.62
OH,39057,151.996,14.04,17.65
OH,39059,41.123,2.18,6.68
OH,39061,806.652,47.44,377.29
OH,39063,73.503,8.62,46.85
OH,39065,32.032,3.94,4.34
OH,39067,15.92,0.72,1.64
OH,39069,29.453,1.38,11.9
OH,39071,42.818,2.02,3.37
OH,39073,29.009,2.75,2.96
OH,39075,41.567,4.96,6.16
OH,39077,60.385,1.06,7.97
OH,39079,33.526,1.09,2.32
OH,39081,70.599,10.27,2146.87
OH,39083,58.398,7.41,9.38
OH,39085,232.466,1.45,884.0
OH,39087,63.112,5.24,7.98
OH,39089,154.806,10.44,22.15
OH,39091,46.58,6.16,6.28
OH,39093,296.307,0.8,622.75
OH,39095,448.229,7.24,880.69
OH,39097,41.295,4.16,4.34
OH,39099,254.274,0.97,7.19
OH,39101,65.932,6.55,10.22
OH,39103,167.01,10.94,14.99
OH,39105,23.232,2.29,5.2
OH,39107,41.202,8.25,10.56
OH,39109,101.619,11.84,20.89
OH,39111,14.698,3.52,7.9
OH,39113,547.435,123.83,261.63
OH,39115,14.958,1.8,1.95
OH,39117,34.322,2.95,3.17
OH,39119,85.579,11.4,18.87
OH,39121,14.156,0.28,1.36
OH,39123,41.583,2.58,46.36
OH,39125,19.537,1.48,2.28
OH,39127,35.246,0.9,2.67
OH,39129,52.989,14.16,46.69
OH,39131,28.146,6.98,7.64
OH,39133,155.631,14.02,54.83
OH,39135,42.527,4.45,4.71
OH,39137,34.928,4.19,5.3
OH,39139,127.949,8.92,16.32
OH,39141,75.197,33.51,38.63
OH,39143,61.676,7.72,12.88
OH,39145,76.561,6.61,18.35
OH,39147,57.483,4.92,7.27
OH,39149,48.736,10.69,13.74
OH,39151,380.608,44.37,50.2
OH,39153,546.604,19.88,31.36
OH,39155,219.296,6.94,205.58
OH,39157,91.944,28.79,31.29
OH,39159,45.751,7.24,10.79
OH,39161,29.154,3.17,4.91
OH,39163,13.429,0.8,0.83
OH,39165,196.622,19.6,21.79
OH,39167,62.21,8.2,960.46
OH,39169,113.697,15.15,16.48
OH,39171,38.688,4.85,5.07
OH,39173,123.929,5.66,12.42
OH,39175,22.813,4.61,5.64
OK,40001,21.96,1.02,9.51
OK,40003,5.73,4.07,6.71
OK,40005,14.34,0.55,56.44
OK,40007,5.4,27.2,27.28
OK,40009,18.81,8.39,9.63
OK,40011,12.87,5.3,8.39
OK,40013,37.73,2.71,20.31
OK,40015,30.09,31.9,53.8
OK,40017,98.45,12.29,14.25
OK,40019,47.03,41.78,58.7
OK,40021,44.42,0.78,10.96
OK,40023,15.32,1.2,10.67
OK,40025,2.8,50.89,51.14
OK,40027,224.23,12.72,34.92
OK,40029,5.74,0.43,2.21
OK,40031,110.63,3.38,22.59
OK,40033,6.52,1.16,3.12
OK,40035,15.06,0.59,2.62
OK,40037,68.68,18.19,24.13
OK,40039,25.28,7.4,11.47
OK,40041,39.21,1.82,5.96
OK,40043,4.54,7.12,8.48
OK,40045,3.96,15.62,15.78
OK,40047,56.89,5.56,7.82
OK,40049,27.18,8.07,12.35
OK,40051,49.37,8.79,18.13
OK,40053,4.8,6.27,7.95
OK,40055,5.87,5.13,6.29
OK,40057,3.05,26.03,26.7
OK,40059,3.34,8.43,15.23
OK,40061,12.09,0.69,5.5
OK,40063,13.9,2.76,9.22
OK,40065,26.34,9.81,76.32
OK,40067,6.45,1.49,7.69
OK,40069,10.29,1.97,16.19
OK,40071,46.2,16.72,31.43
OK,40073,14.24,7.46,10.81
OK,40075,9.89,2.89,14.55
OK,40077,10.61,0.38,2.93
OK,40079,49.4,2.37,21.8
OK,40081,32.35,7.31,10.88
OK,40083,36.42,7.36,11.2
OK,40085,9.15,1.54,3.89
OK,40087,30.0,4.39,6.32
OK,40089,33.88,0.88,9.85
OK,40091,19.82,0.42,4.98
OK,40093,7.31,19.71,20.32
OK,40095,14.36,2.51,7.13
OK,40097,39.42,0.25,107.2
OK,40099,12.81,4.19,22.43
OK,40101,70.68,4.05,110.18
OK,40103,11.2,3.19,5.12
OK,40105,10.81,3.8,5.86
OK,40107,11.41,1.96,4.2
OK,40109,684.2,24.35,108.85
OK,40111,39.67,0.9,16.94
OK,40113,45.33,1.54,19.68
OK,40115,32.8,4.05,5.83
OK,40117,16.82,2.18,17.32
OK,40119,73.43,5.32,7.81
OK,40121,44.55,0.37,11.76
OK,40123,35.21,16.6,24.69
OK,40125,68.08,11.6,17.61
OK,40127,11.66,0.28,2.07
OK,40129,3.31,6.37,8.99
OK,40131,80.51,0.81,81.87
OK,40133,24.64,15.09,31.1
OK,40135,40.77,0.92,11.55
OK,40137,42.93,17.52,20.57
OK,40139,20.13,173.53,173.81
OK,40141,8.53,8.27,9.37
OK,40143,570.62,2.85,20.4
OK,40145,64.19,0.44,9.64
OK,40147,49.0,1.43,6.15
OK,40149,11.46,4.82,8.86
OK,40151,8.49,6.66,6.68
OK,40153,19.01,16.54,16.79
OR,41001,16.287,74.68,535.04
OR,41003,78.64,11.81,45.06
OR,41005,368.47,51.6,334.74
OR,41007,36.798,0.34,57.82
OR,41009,48.065,4.38,56.84
OR,41011,64.711,3.61,28.5
OR,41013,22.067,71.38,262.0
OR,41015,22.427,2.51,19.84
OR,41017,141.382,111.42,206.64
OR,41019,104.202,3.85,54.02
OR,41021,1.794,5.25,14.37
OR,41023,7.297,7.34,175.7
OR,41025,6.898,211.85,501.17
OR,41027,21.284,3.35,89.57
OR,41029,195.322,35.72,352.77
OR,41031,20.1,27.33,173.09
OR,41033,80.761,10.66,55.38
OR,41035,66.192,257.72,590.39
OR,41037,7.313,261.9,516.42
OR,41039,335.18,24.79,213.93
OR,41041,45.994,0.23,27.47
OR,41043,108.914,27.05,120.63
OR,41045,31.33,293.31,950.36
OR,41047,305.265,134.58,277.23
OR,41049,11.666,163.95,320.0
OR,41051,672.906,20.88,53.77
OR,41053,70.295,11.82,50.17
OR,41055,1.749,4.06,7.22
OR,41057,25.277,4.8,40.4
OR,41059,73.878,187.87,405.78
OR,41061,24.54,38.22,213.91
OR,41063,7.014,5.15,161.81
OR,41065,23.593,25.0,108.57
OR,41067,499.794,19.8,86.49
OR,41069,1.455,1.05,30.91
OR,41071,92.196,16.64,80.16
PA,42001,99.749,7.59,17.45
PA,42003,1235.841,1.39,740.75
PA,42005,70.586,2.41,180.99
PA,42007,177.377,6.86,483.34
PA,42009,50.091,4.41,61.05
PA,42011,396.314,34.87,61.03
PA,42013,126.795,4.72,18.4
PA,42015,62.537,11.87,12.33
PA,42017,621.342,30.03,113.09
PA,42019,182.087,6.62,17.58
PA,42021,148.073,2.87,18.56
PA,42023,5.639,0.11,0.79
PA,42025,61.959,11.19,47.42
PA,42027,140.561,29.23,101.62
PA,42029,474.027,30.29,253.1
PA,42031,40.589,1.89,4.36
PA,42033,82.783,2.47,353.75
PA,42035,37.439,2.48,32.41
PA,42037,64.939,5.6,8.79
PA,42039,89.442,14.18,17.61
PA,42041,223.089,18.88,114.36
PA,42043,253.995,17.23,100.94
PA,42045,555.648,5.43,929.67
PA,42047,33.577,1.61,22.2
PA,42049,280.446,11.36,55.69
PA,42051,146.142,3.83,42.78
PA,42053,5.739,0.15,0.23
PA,42055,137.409,14.67,22.28
PA,42057,14.673,1.55,1.7
PA,42059,39.808,0.87,21.1
PA,42061,45.947,4.14,13.21
PA,42063,88.703,7.44,50.51
PA,42065,45.759,4.51,6.11
PA,42067,23.507,2.23,2.88
PA,42069,209.525,3.11,32.14
PA,42071,490.562,44.24,102.56
PA,42073,92.809,3.51,161.31
PA,42075,125.578,7.92,124.53
PA,42077,330.433,31.99,40.81
PA,42079,312.861,7.06,113.06
PA,42081,118.395,6.44,14.53
PA,42083,44.37,6.75,7.48
PA,42085,119.598,4.19,32.2
PA,42087,46.235,1.98,11.74
PA,42089,163.234,11.2,64.59
PA,42091,775.883,43.55,122.56
PA,42093,18.032,0.83,26.73
PA,42095,287.767,12.91,399.15
PA,42097,92.61,2.28,25.82
PA,42099,44.728,3.8,4.1
PA,42101,1463.281,0.22,395.67
PA,42103,56.337,3.6,26.9
PA,42105,17.834,2.04,20.07
PA,42107,147.447,27.46,58.04
PA,42109,38.207,4.05,218.1
PA,42111,78.907,5.89,33.75
PA,42113,6.391,0.57,0.6
PA,42115,42.124,3.09,4.19
PA,42117,41.649,4.73,6.31
PA,42119,43.131,2.72,6.18
PA,42121,55.928,2.02,8.46
PA,42123,42.033,12.09,14.53
PA,42125,206.406,2.83,806.64
PA,42127,50.113,3.87,13.08
PA,42129,367.635,4.0,39.8
PA,42131,28.16,2.07,11.47
PA,42133,408.801,12.96,2596.52
RI,44001,52.743,0.57,0.72
RI,44003,171.59,2.68,3.03
RI,44005,83.74,1.84,8.22
RI,44007,639.653,6.15,369.61
RI,44009,128.463,18.11,23.59
SC,45001,26.133,2.0,4.76
SC,45003,150.181,18.44,209.45
SC,45005,10.917,11.14,11.57
