24198,315124106410001,20,327.5055,324.18,336.52,12.34,1995,2014,31.85843818,-106.68276980,Point(-106.68276980 31.85843818)
17748,315126106381801,21,55.94380952,53.595,56.85,3.255,1995,2013,31.85899387,-106.64276900,Point(-106.64276900 31.85899387)
10469,315127106355001,12,7.265,6.975,7.01,0.035,1995,2006,31.85760520,-106.59832360,Point(-106.59832360 31.85760520)
24771,315128090205202,16,145.936875,143.495,157.82,14.325,1995,2006,31.85793810,-90.34786860,Point(-90.34786860 31.85793810)
24289,315132106242002,10,304.734,298.4,311.02,12.62,1995,2005,31.85899510,-106.40609690,Point(-106.40609690 31.85899510)
16416,315144106394101,21,130.8785714,129.52,131.94,2.42,1995,2014,31.86288257,-106.66276950,Point(-106.66276950 31.86288257)
15207,315147093180601,26,4.153076923,3.725,5.465,1.74,1995,2000,31.86321868,-93.30183760,Point(-93.30183760 31.86321868)
7684,315147093180612,18,3.398888889,3.45,2.57,-0.88,1995,1998,31.86321868,-93.30183760,Point(-93.30183760 31.86321868)
18652,315149102120201,18,30.46111111,27.31,31.28,3.97,1995,2014,31.86373783,-102.20097280,Point(-102.20097280 31.86373783)
18639,315150106415801,12,340.2783333,338.99,342.95,3.96,2003,2013,31.86427126,-106.70249250,Point(-106.70249250 31.86427126)
17850,315152106371901,17,7.080588235,6.56,9.9,3.34,1995,2014,31.86454934,-106.62249080,Point(-106.62249080 31.86454934)
22368,315154106414401,17,340.4317647,339.575,347.73,8.155,1995,2014,31.86788228,-106.69721470,Point(-106.69721470 31.86788228)
18462,315200093080601,30,16.815,16.3975,20.225,3.8275,1995,2000,31.86682910,-93.13516520,Point(-93.13516520 31.86682910)
2372,315200093080611,10,8.618,8,0.98,-7.02,1995,1997,31.86682910,-93.13516520,Point(-93.13516520 31.86682910)
15836,315204106381601,22,7.402272727,6.565,8.63,2.065,1995,2014,31.87010467,-106.63888020,Point(-106.63888020 31.87010467)
16114,315209093112301,27,15.89888889,15.4475,17.66666667,2.219166667,1995,2000,31.86932909,-93.18988940,Point(-93.18988940 31.86932909)
25247,315211106241901,10,300.383,292.65,308.85,16.2,1995,2005,31.86982814,-106.40665250,Point(-106.40665250 31.86982814)
23825,315212106245101,124,283.7354839,276.9727273,288.22375,11.25102273,1995,2005,31.87010585,-106.41554170,Point(-106.41554170 31.87010585)
19837,315212106420901,29,341.5458621,339.22,344.24,5.02,1995,2015,31.87121549,-106.70415930,Point(-106.70415930 31.87121549)
7304,315214081235301,125,25.82048,24.755,23.7,-1.055,1996,2015,31.87076688,-81.39788719,Point(-81.39788719 31.87076688)
19397,315238106392301,21,72.35333333,70.82,75.47,4.65,1995,2014,31.87871545,-106.65721400,Point(-106.65721400 31.87871545)
10390,315242110132401,29,16.53551724,16.325,16.34,0.015,2008,2012,31.87841389,-110.22338330,Point(-110.22338330 31.87841389)
28498,315256089392401,35,390.9997143,357.775,421.345,63.57,1995,2012,31.88333333,-89.65500000,Point(-89.65500000 31.88333333)
19900,315300089391801,12,109.9866667,107.805,112.9,5.095,1995,2002,31.88336110,-89.65498890,Point(-89.65498890 31.88336110)
16479,315308106361001,20,6.352,5.64,8.1,2.46,1995,2014,31.88565989,-106.60332400,Point(-106.60332400 31.88565989)
18425,315316093063601,30,10.86333333,10.17,13.96666667,3.796666667,1995,2000,31.88793990,-93.11016430,Point(-93.11016430 31.88793990)
18715,315316093063611,31,11.11870968,10.3525,14.36666667,4.014166667,1995,2000,31.88793990,-93.11016430,Point(-93.11016430 31.88793990)
17985,315318106384301,19,9.888947368,9.04,12.49,3.45,1996,2014,31.88815965,-106.64554720,Point(-106.64554720 31.88815965)
19370,315321093072301,26,27.34038462,25.62375,30.24666667,4.622916667,1995,2000,31.88932880,-93.12322030,Point(-93.12322030 31.88932880)
19015,315321093072311,24,26.27208333,25.0025,29.29,4.2875,1995,2000,31.88932880,-93.12322030,Point(-93.12322030 31.88932880)
20159,315326106592501,20,309.7115,309.29,314.61,5.32,1995,2014,31.89065697,-106.99083930,Point(-106.99083930 31.89065697)
22076,315331093143601,29,21.60724138,19.66,27.4,7.74,1995,2012,31.89210660,-93.24350240,Point(-93.24350240 31.89210660)
11894,315331093143612,17,4.492941176,4.1125,4.586666667,0.474166667,1995,1998,31.89210660,-93.24350240,Point(-93.24350240 31.89210660)
23168,315331106171001,16,333.73,328.505,338.27,9.765,1995,2008,31.89121735,-106.28553830,Point(-106.28553830 31.89121735)
21116,315332093072801,27,15.40185185,13.64625,20.07,6.42375,1995,2002,31.89238430,-93.12460930,Point(-93.12460930 31.89238430)
15196,315336106582801,14,305.1614286,304.84,306.57,1.73,1999,2013,31.89482350,-106.99083930,Point(-106.99083930 31.89482350)
19854,315340093190001,24,16.50541667,15.4325,20.48666667,5.054166667,1995,2000,31.89460728,-93.31683800,Point(-93.31683800 31.89460728)
19948,315340093190014,24,16.42125,15.3275,20.45333333,5.125833333,1995,2000,31.89460728,-93.31683800,Point(-93.31683800 31.89460728)
10961,315345093355801,22,66.94136364,65.18,65.355,0.175,2006,2015,31.89599897,-93.59962440,Point(-93.59962440 31.89599897)
11656,315349106585701,15,293.8126667,293.59,293.98,0.39,1999,2015,31.89843460,-106.98528360,Point(-106.98528360 31.89843460)
1622,315353084192501,141,98.40631206,104.49,93.54,-10.95,1996,2015,31.89766610,-84.32352330,Point(-84.32352330 31.89766610)
16547,315353084192502,160,38.45325,36.676,39.18333333,2.507333333,1996,2015,31.89738834,-84.32241218,Point(-84.32241218 31.89738834)
19303,315356081214301,11,33.23909091,28.53,33.0875,4.5575,1998,2000,31.89909949,-81.36177620,Point(-81.36177620 31.89909949)
9505,315401106363701,17,7.971764706,8.34,8.1,-0.24,1995,2014,31.90038164,-106.61082440,Point(-106.61082440 31.90038164)
18981,315405093201801,20,16.9855,16.08,20.33333333,4.253333333,1995,2000,31.90155184,-93.33850540,Point(-93.33850540 31.90155184)
5966,315405093201812,11,15.74181818,16.2,14.42666667,-1.773333333,1995,1998,31.90155184,-93.33850540,Point(-93.33850540 31.90155184)
16414,315427106385701,12,9.566666667,8.99,11.41,2.42,1995,2007,31.90760350,-106.64943650,Point(-106.64943650 31.90760350)
22253,315429093164101,25,18.5628,15.53,23.5125,7.9825,1995,2000,31.90821780,-93.27822570,Point(-93.27822570 31.90821780)
7728,315429093164113,10,9.481,9.4,8.536666667,-0.863333333,1995,1998,31.90821780,-93.27822570,Point(-93.27822570 31.90821780)
4077,315443081185901,41,51.44731707,33.9625,30.625,-3.3375,2000,2008,31.91194444,-81.31638889,Point(-81.31638889 31.91194444)
2197,315443081185902,86,29.01104651,33.05,25.375,-7.675,2000,2015,31.91194444,-81.31638889,Point(-81.31638889 31.91194444)
2407,315443081185903,40,29.02975,31.9475,25.035,-6.9125,2007,2015,31.91200000,-81.31627780,Point(-81.31627780 31.91200000)
5870,315444092122801,83,78.32373494,78.35333333,76.52,-1.833333333,1995,2015,31.91238633,-92.20791530,Point(-92.20791530 31.91238633)
26857,315450092310102,43,53.93790698,35.89,61.98,26.09,1995,2015,31.91405340,-92.51708930,Point(-92.51708930 31.91405340)
25036,315452106203201,11,331.2618182,324,339.275,15.275,1995,2007,31.91333333,-106.34000000,Point(-106.34000000 31.91333333)
23036,315453106374701,21,14.07666667,13.26,22.75,9.49,1995,2014,31.91704770,-106.63332510,Point(-106.63332510 31.91704770)
3761,315457110150001,22,15.15545455,16.17833333,12.37,-3.808333333,2007,2009,31.91592500,-110.25012220,Point(-110.25012220 31.91592500)
3747,315457110150002,24,15.28208333,16.37153846,12.54,-3.831538462,2007,2009,31.91591389,-110.25013610,Point(-110.25013610 31.91591389)
20637,315502093152701,26,29.96,28.0975,33.9,5.8025,1995,2000,31.91738415,-93.25766950,Point(-93.25766950 31.91738415)
20680,315506093222301,17,14.90529412,12.895,18.76,5.865,1995,2000,31.91849636,-93.37322870,Point(-93.37322870 31.91849636)
11377,315511106365401,14,11.25714286,11.6,11.9,0.3,1995,2010,31.91982548,-106.61554700,Point(-106.61554700 31.91982548)
19640,315513102132421,19,34.81,31.72,36.58,4.86,1995,2014,31.92040240,-102.22375160,Point(-102.22375160 31.92040240)
17347,315514093181201,24,10.24125,10.545,13.53666667,2.991666667,1995,2000,31.92071788,-93.30350430,Point(-93.30350430 31.92071788)
6346,315514093181212,12,9.181666667,9.45,7.903333333,-1.546666667,1995,1998,31.92071788,-93.30350430,Point(-93.30350430 31.92071788)
12233,315514093181213,20,9.3815,10.055,10.64,0.585,1995,2000,31.92071788,-93.30350430,Point(-93.30350430 31.92071788)
22418,315515106392801,93,8.004946237,7.477777778,15.7,8.222222222,1995,2013,31.91926978,-106.65804800,Point(-106.65804800 31.91926978)
4643,315517107375001,24,81.69708333,76.765,74.03,-2.735,1995,2007,31.92148627,-107.63113490,Point(-107.63113490 31.92148627)
17524,315521093343801,48,79.74145833,78.045,81.15,3.105,1995,2009,31.92266480,-93.57740150,Point(-93.57740150 31.92266480)
23415,315527092370801,76,64.73486842,53.6675,63.99,10.3225,1995,2013,31.92433029,-92.61903700,Point(-92.61903700 31.92433029)
17683,315532093222201,23,16.01695652,14.865,18.08,3.215,1995,2002,31.92571846,-93.37295090,Point(-93.37295090 31.92571846)
12889,315535106543602,21,285.6947619,285.37,286.17,0.8,1995,2015,31.92593455,-106.91083590,Point(-106.91083590 31.92593455)
15761,315537106384801,91,7.43021978,6.9,8.93,2.03,1995,2010,31.92676959,-106.64693670,Point(-106.64693670 31.92676959)
22962,315541106171701,15,329.866,325.27,334.5966667,9.326666667,1995,2007,31.92760524,-106.28692740,Point(-106.28692740 31.92760524)
21410,315554106365701,129,31.77751938,28.16181818,34.98,6.818181818,1995,2014,31.93176956,-106.61665830,Point(-106.61665830 31.93176956)
18480,315556106363101,128,21.72492188,20.27272727,24.12,3.847272727,1995,2013,31.93204735,-106.60943590,Point(-106.60943590 31.93204735)
7012,315557093180801,21,13.21428571,14.255,13.05,-1.205,1995,2002,31.93266214,-93.30239310,Point(-93.30239310 31.93266214)
10083,315609093164301,15,12.87066667,14,13.93,-0.07,1996,2000,31.93599520,-93.27878130,Point(-93.27878130 31.93599520)
11295,315617093192601,25,4.5224,5.225,5.5,0.275,1995,2000,31.93821780,-93.32406050,Point(-93.32406050 31.93821780)
4274,315617093192611,13,3.839230769,5.55,2.44,-3.11,1995,1998,31.93821780,-93.32406050,Point(-93.32406050 31.93821780)
7515,315617093192612,14,5.037857143,5.875,4.916666667,-0.958333333,1995,1998,31.93821780,-93.32406050,Point(-93.32406050 31.93821780)
23431,315619102010902,16,50.11125,43.99,54.35,10.36,1995,2014,31.93873680,-102.01957950,Point(-102.01957950 31.93873680)
17839,315627106363701,127,19.36307087,20.98363636,24.31,3.326363636,1995,2014,31.94149150,-106.61138050,Point(-106.61138050 31.94149150)
19539,315628102131406,12,41.46,40.13,44.9,4.77,1996,2011,31.94123506,-102.22097390,Point(-102.22097390 31.94123506)
24733,315636106191901,12,289.3625,284.195,298.38,14.185,1995,2007,31.94343784,-106.32248400,Point(-106.32248400 31.94343784)
25079,315636106191902,15,291.3393333,283.745,299.22,15.475,1995,2008,31.94343784,-106.32220630,Point(-106.32220630 31.94343784)
22554,315637106394801,17,75.62,73.38,81.89,8.51,1995,2014,31.94343568,-106.66860410,Point(-106.66860410 31.94343568)
2617,315638105120601,95,122.2947368,121.0185185,114.75,-6.268518519,1995,1997,31.94400160,-105.20217880,Point(-105.20217880 31.94400160)
23877,315639106380401,20,13.3725,11.36,22.74,11.38,1995,2014,31.94426910,-106.63499220,Point(-106.63499220 31.94426910)
20051,315647093222401,20,20.1145,18.525,23.74,5.215,1995,2000,31.94655144,-93.37350650,Point(-93.37350650 31.94655144)
19830,315647093235201,20,7.5035,6.485,11.49,5.005,1995,2000,31.94655165,-93.39795170,Point(-93.39795170 31.94655165)
6340,315647093235212,13,1.475384615,2.45,0.9,-1.55,1995,1998,31.94655165,-93.39795170,Point(-93.39795170 31.94655165)
24199,315654106241701,10,357.696,351.47,363.82,12.35,1995,2005,31.94927028,-106.40581970,Point(-106.40581970 31.94927028)
23294,315655106231501,12,358.2516667,354.325,364.39,10.065,1995,2005,31.94871489,-106.38859700,Point(-106.38859700 31.94871489)
22620,315657106231201,10,358.835,355.24,363.89,8.65,1995,2004,31.95010375,-106.38804150,Point(-106.38804150 31.95010375)
22913,315657106241301,11,355.4590909,351.77,361,9.23,1995,2005,31.95010360,-106.40498640,Point(-106.40498640 31.95010360)
11987,315708101424404,10,24.17,23.3,23.8,0.5,1998,2010,31.95235130,-101.71262660,Point(-101.71262660 31.95235130)
16383,315710101375301,10,46.12,44.5,46.9,2.4,1995,2010,31.95290749,-101.63179130,Point(-101.63179130 31.95290749)
19275,315710101505610,17,42.50588235,39.88,44.41,4.53,1996,2014,31.95290524,-101.84929700,Point(-101.84929700 31.95290524)
27143,315711106242401,113,356.339115,338.9945455,367.345,28.35045455,1995,2005,31.95315904,-106.40804200,Point(-106.40804200 31.95315904)
22618,315711106354201,17,109.1358824,106.25,114.89,8.64,1995,2014,31.95315789,-106.59304690,Point(-106.59304690 31.95315789)
25915,315712106361201,209,12.32674641,10.29181818,29.76,19.46818182,1995,2015,31.95371338,-106.60443600,Point(-106.60443600 31.95371338)
23080,315712106361202,208,24.63807692,23.775,33.36,9.585,1995,2015,31.95371338,-106.60443600,Point(-106.60443600 31.95371338)
22802,315712106361203,211,65.5842654,61.36142857,70.37,9.008571429,1995,2015,31.95371338,-106.60443600,Point(-106.60443600 31.95371338)
23465,315712106361204,213,65.85361502,64.89428571,75.35,10.45571429,1995,2015,31.95371338,-106.60443600,Point(-106.60443600 31.95371338)
24786,315712106361801,195,10.48051282,8.745,23.12,14.375,1995,2015,31.95371338,-106.60582500,Point(-106.60582500 31.95371338)
23865,315712106361802,203,19.56847291,18.95857143,30.31333333,11.3547619,1995,2015,31.95371338,-106.60582500,Point(-106.60582500 31.95371338)
20976,315712106361803,210,64.96266667,60.66714286,66.87,6.202857143,1995,2015,31.95371338,-106.60582500,Point(-106.60582500 31.95371338)
24112,315712106361804,207,66.59193237,68.58769231,80.61666667,12.02897436,1995,2015,31.95371338,-106.60582500,Point(-106.60582500 31.95371338)
24961,315712106362301,201,13.24089552,11.84692308,26.82,14.97307692,1995,2015,31.95371337,-106.60721390,Point(-106.60721390 31.95371337)
24100,315712106362302,202,18.70668317,18.09230769,30.08,11.98769231,1995,2015,31.95371337,-106.60721390,Point(-106.60721390 31.95371337)
18229,315712106362303,199,67.53211055,64.99615385,68.63,3.633846154,1995,2015,31.95371337,-106.60721390,Point(-106.60721390 31.95371337)
21084,315712106362304,187,64.36037433,67.95615385,74.34,6.383846154,1995,2015,31.95399114,-106.60693610,Point(-106.60693610 31.95399114)
24413,315712106364301,202,10.16168317,7.679230769,20.67,12.99076923,1995,2015,31.95343558,-106.61276960,Point(-106.61276960 31.95343558)
24806,315712106364302,202,13.75366337,11.93153846,26.39,14.45846154,1995,2015,31.95343558,-106.61276960,Point(-106.61276960 31.95343558)
3741,315712106364303,203,63.89950739,63.63615385,59.79,-3.846153846,1995,2015,31.95343558,-106.61276960,Point(-106.61276960 31.95343558)
22627,315712106364304,201,62.78771144,62.32769231,71,8.672307692,1995,2015,31.95343558,-106.61276960,Point(-106.61276960 31.95343558)
24777,315715106232301,11,367.6227273,359.68,374.03,14.35,1995,2005,31.95427027,-106.39109710,Point(-106.39109710 31.95427027)
15971,315716091493001,73,27.09534247,26.54583333,28.685,2.139166667,2001,2015,31.95460440,-91.82512880,Point(-91.82512880 31.95460440)
3892,315717106222801,117,373.0122222,371.2445455,367.65,-3.594545455,1995,2005,31.95482595,-106.37498560,Point(-106.37498560 31.95482595)
18581,315717106364001,127,61.49330709,66.12818182,70.04,3.911818182,1995,2014,31.95510220,-106.61165850,Point(-106.61165850 31.95510220)
2573,315718090591501,17,109.1411765,108.515,102.11,-6.405,1995,2006,31.95515830,-90.98760540,Point(-90.98760540 31.95515830)
21461,315720106415601,36,320.5425,317.985,324.88,6.895,1995,2015,31.95482410,-106.70027170,Point(-106.70027170 31.95482410)
19401,315722093255401,24,8.369583333,7.2225,11.88,4.6575,1995,2014,31.95627398,-93.43184160,Point(-93.43184160 31.95627398)
21286,315731083542301,164,50.1320122,45.026,51.68,6.654,1996,2015,31.95878374,-83.90628660,Point(-83.90628660 31.95878374)
2804,315731083542302,163,25.1193865,24.156,18.5,-5.656,1996,2015,31.95878374,-83.90628660,Point(-83.90628660 31.95878374)
20823,315733106364401,95,12.55284211,11.236,17.254,6.018,1995,2004,31.95926874,-106.61304740,Point(-106.61304740 31.95926874)
23145,315737106392501,13,11.57538462,10.01,19.73,9.72,1995,2014,31.96065740,-106.66138200,Point(-106.66138200 31.96065740)
26265,315738109004001,21,136.6466667,125.88,147.48,21.6,1995,2007,31.96064598,-109.01172640,Point(-109.01172640 31.96064598)
7679,315743093204601,78,11.98012821,12.05,11.17,-0.88,1995,2015,31.96210650,-93.34628340,Point(-93.34628340 31.96210650)
6138,315743093204612,11,5.615454545,4.075,2.41,-1.665,1995,1998,31.96210650,-93.34628340,Point(-93.34628340 31.96210650)
15415,315759102062501,19,23.15421053,20.85,22.69,1.84,1995,2014,31.96651299,-102.10735980,Point(-102.10735980 31.96651299)
26256,315803106364501,117,62.34273504,61.06818182,82.61,21.54181818,1995,2014,31.96732405,-106.61304750,Point(-106.61304750 31.96732405)
15690,315804106375901,15,7.268,5.9,7.89,1.99,1995,2011,31.96649067,-106.63360360,Point(-106.63360360 31.96649067)
23444,315817106202601,15,319.392,314.92,325.32,10.4,1995,2008,31.97149243,-106.34220700,Point(-106.34220700 31.97149243)
7377,315822093185701,11,-0.140909091,0.62,-0.4,-1.02,1995,1999,31.97293945,-93.31600460,Point(-93.31600460 31.97293945)
24381,315823106384001,18,9.772222222,7.8,20.7,12.9,1995,2015,31.97454590,-106.64777070,Point(-106.64777070 31.97454590)
20875,315835106402501,16,18.965625,17.73,23.82,6.09,1995,2013,31.97676799,-106.67416030,Point(-106.67416030 31.97676799)
26399,315836109011501,12,118.1908333,105.1,127.5,22.4,1995,2007,31.97453446,-109.02450440,Point(-109.02450440 31.97453446)
23354,315856106382001,19,10.43789474,8.96,19.13,10.17,1995,2014,31.98204574,-106.63888170,Point(-106.63888170 31.98204574)
27130,315901106355001,20,58.1975,52.08,80.22,28.14,1995,2014,31.98371250,-106.59776960,Point(-106.59776960 31.98371250)
13818,315902107005501,15,385.89,385.73,386.87,1.14,1996,2014,31.98732108,-107.01528630,Point(-107.01528630 31.98732108)
18610,315903107424501,23,40.82695652,38.765,42.7,3.935,1995,2007,31.98426188,-107.71308190,Point(-107.71308190 31.98426188)
25720,315905101452503,11,73.29090909,57.5,75.9,18.4,1995,2010,31.98484990,-101.75735020,Point(-101.75735020 31.98484990)
1172,315906081011202,100,49.2084,55.75,39.48,-16.27,1996,2015,31.98521450,-81.01983370,Point(-81.01983370 31.98521450)
9891,315906081011204,91,8.302417582,8.34,8.21,-0.13,1996,2015,31.98521450,-81.01983370,Point(-81.01983370 31.98521450)
986,315909110540601,92,203.6873913,207.9833333,188.39,-19.59333333,1995,2015,31.98591464,-110.90231100,Point(-110.90231100 31.98591464)
18450,315915106354701,17,65.09705882,61.61,65.42,3.81,1995,2014,31.98815680,-106.59749190,Point(-106.59749190 31.98815680)
22870,315918106391301,21,12.68095238,10.27,19.41,9.14,1995,2014,31.98760107,-106.65471550,Point(-106.65471550 31.98760107)
11726,315925093213701,21,12.01,12.705,13.12333333,0.418333333,1995,2000,31.99043950,-93.36045050,Point(-93.36045050 31.99043950)
698,315926089541601,15,103.8333333,101.85,73.05,-28.8,1995,2006,31.99321120,-89.90841250,Point(-89.90841250 31.99321120)
18338,315937093252401,20,18.8725,17.505,21.22,3.715,1995,2002,31.99377320,-93.42350800,Point(-93.42350800 31.99377320)
15118,315941106505801,22,383.1904545,383.04,384.73,1.69,1995,2015,31.99426650,-106.84944520,Point(-106.84944520 31.99426650)
26318,315948092300301,44,121.5895455,107.015,128.99,21.975,1995,2015,31.99682878,-92.50097870,Point(-92.50097870 31.99682878)
22376,315949108495001,12,149.6566667,141.08,149.25,8.17,1996,2008,31.99703425,-108.83116780,Point(-108.83116780 31.99703425)
9870,315950081161201,143,5.207342657,4.008333333,3.873333333,-0.135,1995,2015,31.99742964,-81.26983400,Point(-81.26983400 31.99742964)
23467,315953106390601,39,15.52,9.35,19.81555556,10.46555556,2009,2014,31.99831944,-106.65166940,Point(-106.65166940 31.99831944)
21416,315953106403901,18,18.41611111,17.15,23.98,6.83,1995,2014,31.99815620,-106.67804960,Point(-106.67804960 31.99815620)
27041,315955106362201,14,41.92857143,35.58,62.99,27.41,1998,2014,31.99648986,-106.60693670,Point(-106.60693670 31.99648986)
16790,315955106490301,17,359.4941176,358.71,361.36,2.65,1995,2013,31.99787770,-106.81888820,Point(-106.81888820 31.99787770)
25074,315959106252901,11,366.3690909,356.94,372.4,15.46,1995,2005,32.00093525,-106.42665400,Point(-106.42665400 32.00093525)
26421,320001084032801,23,26.19521739,16.61,39.15,22.54,2004,2011,32.00044444,-84.05830560,Point(-84.05830560 32.00044444)
20870,320001106213501,11,357.3636364,354.45,360.535,6.085,1995,2004,32.00038030,-106.36109660,Point(-106.36109660 32.00038030)
24763,320008105064501,13,59.38615385,55.94,70.24,14.3,1996,2013,32.00030556,-105.11550000,Point(-105.11550000 32.00030556)
7182,320010093205301,21,5.415238095,6.9475,5.816666667,-1.130833333,1995,2000,32.00293920,-93.34822780,Point(-93.34822780 32.00293920)
4564,320010093205312,13,6.568461538,7.7,4.89,-2.81,1995,1998,32.00293920,-93.34822780,Point(-93.34822780 32.00293920)
4465,320010093205313,13,6.090769231,7.733333333,4.836666667,-2.896666667,1995,1998,32.00293920,-93.34822780,Point(-93.34822780 32.00293920)
25574,320010106252701,13,370.9276923,361.54,379.29,17.75,1995,2009,32.00204630,-106.42887630,Point(-106.42887630 32.00204630)
26050,320018101465503,18,52.52833333,41.83,62.05,20.22,1995,2014,32.00512670,-101.78235100,Point(-101.78235100 32.00512670)
17451,320019093225603,22,4.620909091,4.2825,7.336666667,3.054166667,1995,2000,32.00543940,-93.38239560,Point(-93.38239560 32.00543940)
6713,320019093225614,11,1.364545455,1.433333333,0.075,-1.358333333,1995,1998,32.00543940,-93.38239560,Point(-93.38239560 32.00543940)
11029,320019093225615,13,6.132307692,5.875,6.07,0.195,1995,1998,32.00543940,-93.38239560,Point(-93.38239560 32.00543940)
7594,320019093225616,13,3.057692308,3.475,2.553333333,-0.921666667,1995,1998,32.00543940,-93.38239560,Point(-93.38239560 32.00543940)
1456,320021081124801,101,48.36980198,52.86,40.27,-12.59,1996,2015,32.00604155,-81.21316740,Point(-81.21316740 32.00604155)
18669,320021106150601,11,357.3709091,355.66,359.65,3.99,1995,2005,32.00510340,-106.26164930,Point(-106.26164930 32.00510340)
16891,320038102082501,14,19.63142857,16.97,19.68,2.71,1995,2014,32.01095569,-102.14097230,Point(-102.14097230 32.01095569)
14685,320040093214001,26,12.09653846,12.415,13.9075,1.4925,1995,2000,32.01127250,-93.36128380,Point(-93.36128380 32.01127250)
17411,320046110180101,29,31.59965517,30.90428571,33.93,3.025714286,2008,2011,32.01266944,-110.30017780,Point(-110.30017780 32.01266944)
5068,320048093210801,16,19.784375,21.04,18.6475,-2.3925,1995,1999,32.01349465,-93.35239460,Point(-93.35239460 32.01349465)
4071,320048093210811,15,21.42933333,23.52,20.17,-3.35,1995,1999,32.01349465,-93.35239460,Point(-93.35239460 32.01349465)
6313,320049106354801,22,44.90590909,45.415,43.85,-1.565,1995,2007,32.01371168,-106.59943670,Point(-106.59943670 32.01371168)
5877,320059093194501,23,17.92695652,18.98,17.15,-1.83,1995,2000,32.01655000,-93.32933830,Point(-93.32933830 32.01655000)
16490,320103102042702,18,22.17777778,21.35,23.82,2.47,1995,2014,32.01734504,-102.07430390,Point(-102.07430390 32.01734504)
9199,320104093210801,22,16.01181818,16.85,16.51666667,-0.333333333,1995,2000,32.01793903,-93.35239460,Point(-93.35239460 32.01793903)
7967,320116093044902,40,44.981,46.87,46.11,-0.76,2001,2013,32.02127139,-93.08044070,Point(-93.08044070 32.02127139)
2733,320122080510204,106,28.99933962,32.065,26.205,-5.86,1996,2015,32.02299175,-80.85038820,Point(-80.85038820 32.02299175)
17334,320125093252801,21,8.442380952,6.9925,9.98,2.9875,1995,2002,32.02377270,-93.42461900,Point(-93.42461900 32.02377270)
2169,320127080511201,142,38.51922535,40.65142857,32.8725,-7.778928571,1996,2015,32.02438054,-80.85316600,Point(-80.85316600 32.02438054)
3167,320127080511202,112,35.20241071,37.22142857,32.35,-4.871428571,1996,2012,32.02438054,-80.85316600,Point(-80.85316600 32.02438054)
6992,320127080511203,124,11.69806452,12.18,10.96,-1.22,1996,2015,32.02438054,-80.85316600,Point(-80.85316600 32.02438054)
9938,320127080511204,57,11.70842105,11.93125,11.82,-0.11125,1998,2007,32.02438054,-80.85316600,Point(-80.85316600 32.02438054)
7200,320127080511205,109,9.403669725,9.772222222,8.6525,-1.119722222,1998,2015,32.02438054,-80.85316600,Point(-80.85316600 32.02438054)
22154,320128106371501,101,4.837425743,4.758333333,12.59,7.831666667,1995,2013,32.02482247,-106.61971520,Point(-106.61971520 32.02482247)
16119,320128106372401,94,5.774574468,5.966666667,8.19,2.223333333,1995,2010,32.02482246,-106.62388200,Point(-106.62388200 32.02482246)
13786,320128107421101,12,56.58333333,56.5,57.63,1.13,1997,2007,32.02453848,-107.70363750,Point(-107.70363750 32.02453848)
4922,320130093234101,21,7.974761905,8.17,5.66,-2.51,1995,2001,32.02516139,-93.39489590,Point(-93.39489590 32.02516139)
7466,320130093234112,12,5.121666667,5.2,4.213333333,-0.986666667,1995,1998,32.02516139,-93.39489590,Point(-93.39489590 32.02516139)
7616,320130093234113,13,3.866153846,4.35,3.44,-0.91,1995,1998,32.02516139,-93.39489590,Point(-93.39489590 32.02516139)
26057,320138105063101,16,66.7675,56,76.26,20.26,1995,2013,32.02363889,-105.11475000,Point(-105.11475000 32.02363889)
8144,320139083511602,72,62.45694444,55.01,54.32,-0.69,2003,2015,32.03000000,-83.85222220,Point(-83.85222220 32.03000000)
28163,320141106251201,14,343.5207143,333.64,380.91,47.27,1995,2014,32.02794444,-106.42341670,Point(-106.42341670 32.02794444)
3366,320150080540601,124,52.23612903,51.635,47.1625,-4.4725,1996,2015,32.03076877,-80.90149979,Point(-80.90149979 32.03076877)
16939,320153093583601,89,16.40842697,13.735,16.48,2.745,1995,2015,32.03155440,-93.97685550,Point(-93.97685550 32.03155440)
20189,320153102001401,18,47.94333333,43.27,48.62,5.35,1995,2014,32.03151197,-102.00430210,Point(-102.00430210 32.03151197)
23559,320154092164601,53,86.12396226,79.28,89.925,10.645,1996,2015,32.03182705,-92.27958460,Point(-92.27958460 32.03182705)
6017,320154092164602,41,55.91219512,54.25,52.515,-1.735,1996,2015,32.03182705,-92.27958460,Point(-92.27958460 32.03182705)
2159,320202080541201,149,32.83644295,33.67272727,25.825,-7.847727273,1995,2015,32.03410190,-80.90316650,Point(-80.90316650 32.03410190)
9985,320202080541202,107,6.154205607,5.99,5.89,-0.1,1998,2015,32.03410190,-80.90316650,Point(-80.90316650 32.03410190)
7517,320202080541203,105,8.72447619,8.982222222,8.025,-0.957222222,1998,2015,32.03410190,-80.90316650,Point(-80.90316650 32.03410190)
21821,320210106371701,100,4.0233,4.825,12.22,7.395,1995,2014,32.03898880,-106.62166000,Point(-106.62166000 32.03898880)
17206,320211101382801,10,45.86,43.6,46.5,2.9,1995,2009,32.03651579,-101.64151470,Point(-101.64151470 32.03651579)
12559,320217093241801,27,14.35222222,15.6025,16.29,0.6875,1995,2014,32.03821680,-93.40517390,Point(-93.40517390 32.03821680)
