STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
IN,18147,20.952,3.91,33.52
IN,18149,23.363,5.22,6.11
IN,18151,34.185,4.28,4.93
IN,18153,21.475,7.07,423.93
IN,18155,10.613,2.18,2.22
IN,18157,172.78,33.45,33.85
IN,18159,15.936,1.83,1.85
IN,18161,7.516,0.69,0.72
IN,18163,179.703,1.17,31.27
IN,18165,16.212,6.39,623.21
IN,18167,107.848,16.02,334.33
IN,18169,32.888,6.63,6.97
IN,18171,8.508,1.44,1.54
IN,18173,59.689,8.24,761.28
IN,18175,28.262,1.15,4.69
IN,18177,68.917,5.15,11.06
IN,18179,27.636,5.66,7.15
IN,18181,24.643,4.78,5.9
IN,18183,33.292,4.15,4.4
IA,19001,7.682,1.31,2.31
IA,19003,4.029,0.55,1.83
IA,19005,14.33,2.92,123.27
IA,19007,12.887,4.63,11.14
IA,19009,6.119,1.69,2.12
IA,19011,26.076,2.84,3.28
IA,19013,131.09,31.79,37.02
IA,19015,26.306,3.43,3.57
IA,19017,24.276,2.64,3.93
IA,19019,20.958,3.59,4.33
IA,19021,20.26,7.46,8.15
IA,19023,14.867,3.56,5.9
IA,19025,9.67,2.44,2.85
IA,19027,20.816,5.85,6.78
IA,19029,13.956,2.26,2.96
IA,19031,18.499,2.51,4.83
IA,19033,44.151,8.91,9.89
IA,19035,12.072,6.0,6.57
IA,19037,12.439,3.57,3.96
IA,19039,9.286,1.94,2.18
IA,19041,16.667,3.85,4.23
IA,19043,18.129,5.48,6.53
IA,19045,49.116,16.61,106.87
IA,19047,17.096,6.4,6.97
IA,19049,66.135,5.11,5.3
IA,19051,8.753,0.97,1.61
IA,19053,8.457,0.98,1.56
IA,19055,17.764,6.61,8.38
IA,19057,40.325,9.3,77.27
IA,19059,16.667,3.35,7.34
IA,19061,93.653,17.84,40.47
IA,19063,10.302,2.39,3.3
IA,19065,20.88,3.57,4.53
IA,19067,16.303,3.82,4.11
IA,19069,10.68,2.87,4.12
IA,19071,7.441,2.31,2.57
IA,19073,9.336,2.69,5.83
IA,19075,12.453,1.94,2.22
IA,19077,10.954,2.78,3.22
IA,19079,15.673,3.31,4.14
IA,19081,11.341,2.61,4.61
IA,19083,17.534,7.09,9.22
IA,19085,14.928,8.98,10.63
IA,19087,20.145,3.02,3.3
IA,19089,9.566,1.77,4.29
IA,19091,9.815,1.52,3.05
IA,19093,7.089,3.01,3.29
IA,19095,16.355,2.93,3.21
IA,19097,19.848,2.81,3.19
IA,19099,36.842,7.47,7.85
IA,19101,16.843,2.06,2.23
IA,19103,130.882,11.45,37.25
IA,19105,20.638,2.73,4.13
IA,19107,10.511,2.43,3.14
IA,19109,15.543,5.53,6.48
IA,19111,35.862,17.57,28.34
IA,19113,211.226,52.71,145.99
IA,19115,11.387,15.17,15.69
IA,19117,8.898,0.62,1.32
IA,19119,11.581,6.37,7.44
IA,19121,15.679,1.39,2.11
IA,19123,22.381,3.78,4.24
IA,19125,33.309,3.91,4.02
IA,19127,40.648,8.08,11.34
IA,19129,15.059,1.8,2.05
IA,19131,10.776,3.28,5.81
IA,19133,9.243,14.9,16.45
IA,19135,7.97,2.33,2.58
IA,19137,10.74,2.01,2.13
IA,19139,42.745,54.15,235.3
IA,19141,14.398,5.78,6.5
IA,19143,6.462,5.4,6.96
IA,19145,15.932,1.38,3.32
IA,19147,9.421,4.15,4.81
IA,19149,24.986,8.94,10.46
IA,19151,7.31,1.9,2.18
IA,19153,430.64,22.47,58.3
IA,19155,93.158,27.9,568.48
IA,19157,18.914,2.59,3.04
IA,19159,5.131,0.75,1.53
IA,19161,10.35,3.9,8.78
IA,19163,165.224,5.06,120.56
IA,19165,12.167,2.78,3.46
IA,19167,33.704,18.48,20.83
IA,19169,89.542,11.03,12.54
IA,19171,17.767,4.97,5.77
IA,19173,6.317,0.72,1.0
IA,19175,12.534,1.15,6.06
IA,19177,7.57,0.72,1.15
IA,19179,35.625,0.93,14.61
IA,19181,46.225,2.41,2.58
IA,19183,21.704,4.24,5.29
IA,19185,6.403,0.49,0.77
IA,19187,38.013,10.67,16.45
IA,19189,10.866,2.49,2.78
IA,19191,21.056,5.81,6.28
IA,19193,102.172,30.54,1021.43
IA,19195,7.598,1.8,10.21
IA,19197,13.229,5.41,6.22
KS,20001,13.371,0.47,3.8
KS,20003,8.102,0.05,1.94
KS,20005,16.924,0.46,5.44
KS,20007,4.861,5.88,5.93
KS,20009,27.674,36.75,36.75
KS,20011,15.173,0.03,3.08
KS,20013,9.984,1.46,2.46
KS,20015,65.88,2.22,15.64
KS,20017,2.79,1.06,1.44
KS,20019,3.669,0.23,0.96
KS,20021,21.603,2.12,94.05
KS,20023,2.726,42.85,42.85
KS,20025,2.215,5.2,5.2
KS,20027,8.535,7.06,9.05
KS,20029,9.533,10.28,10.65
KS,20031,8.601,0.08,21.08
KS,20033,1.891,8.25,8.25
KS,20035,36.311,4.87,8.36
KS,20037,39.134,4.73,7.24
KS,20039,2.961,9.38,9.38
KS,20041,19.754,5.1,5.77
KS,20043,7.945,0.54,0.56
KS,20045,110.826,2.92,19.06
KS,20047,3.037,99.29,99.3
KS,20049,2.882,,0.91
KS,20051,28.452,5.25,5.45
KS,20053,6.497,1.75,2.63
KS,20055,36.776,281.33,281.33
KS,20057,33.848,96.37,96.48
KS,20059,25.992,0.73,3.64
KS,20061,34.362,11.27,14.69
KS,20063,2.695,17.9,17.9
KS,20065,2.597,14.24,14.24
KS,20067,7.829,129.12,129.12
KS,20069,6.006,190.06,190.08
KS,20071,1.247,17.74,17.74
KS,20073,6.689,0.04,1.81
KS,20075,2.69,36.82,43.54
KS,20077,6.034,3.51,3.72
KS,20079,34.684,43.71,44.14
KS,20081,4.256,198.62,198.62
KS,20083,1.916,23.08,23.18
KS,20085,13.462,1.14,2.18
KS,20087,19.126,3.45,3.74
KS,20089,3.077,1.89,55.32
KS,20091,544.179,10.04,18.12
KS,20093,3.977,130.61,175.71
KS,20095,7.858,18.07,22.19
KS,20097,2.553,58.47,58.47
KS,20099,21.607,0.01,4.51
KS,20101,1.75,15.42,15.42
KS,20103,76.227,5.05,27.0
KS,20105,3.241,0.96,1.5
KS,20107,9.656,,11.6
KS,20109,2.756,6.73,6.73
KS,20111,33.69,0.11,7.65
KS,20113,29.18,30.59,31.51
KS,20115,12.66,1.63,3.59
KS,20117,10.117,2.7,3.52
KS,20119,4.575,153.31,153.31
KS,20121,32.787,0.03,4.89
KS,20123,6.373,0.97,13.03
KS,20125,35.471,0.09,11.71
KS,20127,5.923,0.45,1.69
KS,20129,3.233,47.68,47.68
KS,20131,10.178,3.18,3.33
KS,20133,16.512,0.32,2.8
KS,20135,3.107,4.01,4.05
KS,20137,5.671,10.37,13.82
KS,20139,16.295,0.01,2.34
KS,20141,3.858,1.46,1.98
KS,20143,6.091,2.71,2.79
KS,20145,6.973,71.15,71.54
KS,20147,5.642,6.53,18.34
KS,20149,21.604,11.5,40.67
KS,20151,9.656,88.31,89.08
KS,20153,2.519,14.14,14.14
KS,20155,64.511,70.86,70.86
KS,20157,4.98,14.93,17.65
KS,20159,10.083,24.29,24.29
KS,20161,71.115,5.14,5.31
KS,20163,5.181,2.79,11.1
KS,20165,3.307,8.87,8.94
KS,20167,6.97,0.19,1.27
KS,20169,55.606,6.8,10.43
KS,20171,4.936,43.71,43.72
KS,20173,498.365,56.25,93.95
KS,20175,22.952,157.38,157.38
KS,20177,177.934,9.78,35.99
KS,20179,2.556,72.31,72.31
KS,20181,6.01,99.11,99.11
KS,20183,3.853,2.03,2.17
KS,20185,4.437,88.5,88.52
KS,20187,2.235,113.48,113.48
KS,20189,5.724,197.6,197.6
KS,20191,24.132,7.69,9.43
KS,20193,7.9,82.42,82.42
KS,20195,3.001,5.96,6.09
KS,20197,7.053,2.45,3.66
KS,20199,1.485,45.26,45.26
KS,20201,5.799,4.48,5.73
KS,20203,2.234,53.84,53.85
KS,20205,9.409,0.06,2.64
KS,20207,3.309,,1.22
KS,20209,157.505,2.9,287.02
KY,21001,18.656,0.11,3.44
KY,21003,19.956,0.1,2.27
KY,21005,21.421,0.04,4.07
KY,21007,8.249,9.35,31.65
KY,21009,42.173,0.31,10.39
KY,21011,11.591,0.04,5.97
KY,21013,28.691,0.05,4.37
KY,21015,118.811,0.52,11.12
KY,21017,19.985,0.14,3.23
KY,21019,49.542,0.44,44.09
KY,21021,28.432,0.04,6.82
KY,21023,8.488,1.4,1.72
KY,21025,13.878,0.39,10.32
KY,21027,20.059,1.79,2.64
KY,21029,74.319,1.42,6.85
KY,21031,12.69,0.04,1.7
KY,21033,12.984,0.06,1.4
KY,21035,37.191,5.18,6.41
KY,21037,90.336,0.16,29.85
KY,21039,5.104,0.3,0.72
KY,21041,10.811,17.16,42.87
KY,21043,27.72,0.08,5.09
KY,21045,15.955,0.15,1.84
KY,21047,73.955,0.62,17.37
KY,21049,35.613,0.15,93.96
KY,21051,21.73,0.27,4.46
KY,21053,10.272,0.06,4.04
KY,21055,9.315,0.21,1.41
KY,21057,6.856,0.03,0.99
KY,21059,96.656,22.13,268.93
KY,21061,12.161,0.04,2.19
KY,21063,7.852,0.4,0.58
KY,21065,14.672,0.04,1.63
KY,21067,295.803,1.41,52.26
KY,21069,14.348,1.34,2.33
KY,21071,39.451,0.34,5.37
KY,21073,49.285,0.05,10.17
KY,21075,6.813,1.22,1.32
KY,21077,8.589,0.77,2.35
KY,21079,16.912,0.05,2.38
KY,21081,24.662,0.02,2.34
KY,21083,37.121,7.59,10.15
KY,21085,25.746,0.07,3.42
KY,21087,11.258,0.06,2.69
KY,21089,36.91,1.32,14.1
KY,21091,8.565,25.57,306.8
KY,21093,105.543,8.56,16.76
KY,21095,29.278,2.72,5.41
KY,21097,18.846,0.06,3.9
KY,21099,18.199,0.09,5.18
KY,21101,46.25,0.22,14.8
KY,21103,15.416,0.06,1.29
KY,21105,4.902,0.54,5.61
KY,21107,46.92,1.42,12.83
KY,21109,13.494,0.06,2.11
KY,21111,741.096,26.92,686.96
KY,21113,48.586,0.59,7.01
KY,21115,23.356,0.3,3.01
KY,21117,159.72,0.05,0.54
KY,21119,16.346,1.56,2.22
KY,21121,31.883,0.48,0.98
KY,21123,14.193,0.09,1.14
KY,21125,58.849,0.18,9.7
KY,21127,15.86,0.46,12.01
KY,21129,7.887,0.03,0.83
KY,21131,11.31,0.13,1.77
KY,21133,24.519,0.98,3.73
KY,21135,13.87,1.25,1.63
KY,21137,24.742,0.17,3.34
KY,21139,9.519,0.88,4.22
KY,21141,26.835,0.13,2.36
KY,21143,8.314,0.17,3.06
KY,21145,65.565,1.01,779.76
KY,21147,18.306,0.08,2.08
KY,21149,9.531,0.12,1.91
KY,21151,82.916,0.05,11.91
KY,21153,13.333,0.19,1.29
KY,21155,19.82,0.08,5.9
KY,21157,31.448,6.22,18.68
KY,21159,12.929,0.18,4.99
KY,21161,17.49,16.4,22.85
KY,21163,28.602,8.41,9.67
KY,21165,6.306,0.02,1.25
KY,21167,21.331,0.05,9.49
KY,21169,10.099,0.13,0.83
KY,21171,10.963,0.07,3.01
KY,21173,26.499,0.03,3.74
KY,21175,13.923,0.27,1.69
KY,21177,31.499,0.09,1236.75
KY,21179,43.437,0.15,8.52
KY,21181,7.135,0.02,1.87
KY,21183,23.842,0.14,11.3
KY,21185,60.316,5.03,6.38
KY,21187,10.841,0.05,1.81
KY,21189,4.755,0.04,0.43
KY,21191,14.877,0.03,2.94
KY,21193,28.712,2.07,6.74
KY,21195,65.024,1.94,10.87
KY,21197,12.613,0.06,2.16
KY,21199,63.063,0.16,164.95
KY,21201,2.282,0.03,0.18
KY,21203,17.056,0.07,2.86
KY,21205,23.333,0.04,5.69
KY,21207,17.565,0.07,18.7
KY,21209,47.173,0.36,4.38
KY,21211,42.074,0.08,4.38
KY,21213,17.327,0.06,2.13
KY,21215,17.061,0.04,0.51
KY,21217,24.512,0.08,5.22
KY,21219,12.46,0.18,1.93
KY,21221,14.339,0.08,3.18
KY,21223,8.809,3.06,10.2
KY,21225,15.007,0.08,4.9
KY,21227,113.792,0.33,19.84
KY,21229,11.717,0.05,2.78
KY,21231,20.813,0.04,3.05
KY,21233,13.621,0.25,10.8
KY,21235,35.637,0.16,6.06
KY,21237,7.355,0.12,0.47
KY,21239,24.939,0.09,22.98
LA,22001,61.773,183.28,230.88
LA,22003,25.764,22.01,24.5
LA,22005,107.215,10.31,162.07
LA,22007,23.421,8.84,21.23
LA,22009,42.073,40.12,56.37
LA,22011,35.654,27.74,27.84
LA,22013,14.353,13.0,13.18
LA,22015,116.979,4.29,15.34
LA,22017,254.969,10.58,146.97
LA,22019,192.768,86.9,223.62
LA,22021,10.132,1.16,3.83
LA,22023,6.839,7.45,26.62
LA,22025,10.407,22.62,30.0
LA,22027,17.195,2.43,2.61
LA,22029,20.822,28.76,42.75
LA,22031,26.656,4.75,36.64
LA,22033,440.171,149.82,179.42
LA,22035,7.759,21.2,26.58
LA,22037,20.267,3.45,3.7
LA,22039,33.984,72.0,203.67
LA,22041,20.767,34.43,40.33
LA,22043,22.309,2.33,5.31
LA,22045,73.24,22.86,30.96
LA,22047,33.387,20.85,481.38
LA,22049,16.274,3.94,3.99
LA,22051,432.552,7.14,816.74
LA,22053,31.594,140.46,175.07
LA,22055,221.578,39.5,41.23
LA,22057,96.318,4.08,43.64
LA,22059,14.89,2.31,2.44
LA,22061,46.735,8.16,8.22
LA,22063,128.026,15.17,15.21
LA,22065,12.093,38.84,42.08
LA,22067,27.979,75.3,83.29
LA,22069,39.566,5.53,34.33
LA,22071,343.829,12.93,615.29
LA,22073,153.72,23.35,68.16
LA,22075,23.042,0.04,85.12
LA,22077,22.802,27.4,343.79
LA,22079,131.613,37.43,547.88
LA,22081,9.091,2.7,4.4
LA,22083,20.725,21.84,30.55
LA,22085,24.233,2.41,4.17
LA,22087,35.897,0.02,260.71
LA,22089,52.78,4.24,2475.52
LA,22091,11.203,1.07,1.08
LA,22093,22.102,2.84,192.36
LA,22095,45.924,13.5,67.54
LA,22097,83.384,58.54,77.25
LA,22099,52.16,29.17,39.47
LA,22101,54.65,8.32,120.68
LA,22103,233.74,28.52,28.58
LA,22105,121.097,19.9,20.08
LA,22107,5.252,28.61,31.74
LA,22109,111.86,0.61,5.85
LA,22111,22.721,3.9,4.06
LA,22113,57.999,31.83,93.7
LA,22115,52.334,8.32,8.48
LA,22117,47.168,28.14,34.58
LA,22119,41.207,7.07,7.3
LA,22121,23.788,10.08,10.81
LA,22123,11.604,13.05,15.18
LA,22125,15.625,4.62,41.62
LA,22127,15.313,2.28,2.32
ME,23001,107.702,5.04,15.28
ME,23003,71.87,8.12,23.02
ME,23005,281.674,12.45,64.1
ME,23007,30.768,3.23,39.08
ME,23009,54.418,2.73,31.2
ME,23011,122.151,8.92,12.86
ME,23013,39.736,1.17,4.99
ME,23015,34.457,1.76,2.54
ME,23017,57.833,5.17,37.24
ME,23019,153.923,11.08,58.35
ME,23021,17.535,1.51,2.48
ME,23023,35.293,1.49,2.62
ME,23025,52.228,18.72,72.9
ME,23027,38.786,3.6,4.0
ME,23029,32.856,4.68,31.41
ME,23031,197.131,9.68,47.27
MD,24001,75.087,1.33,42.18
MD,24003,537.656,47.48,341.17
MD,24005,805.029,17.14,673.25
MD,24009,88.737,7.94,3265.38
MD,24011,33.066,16.31,19.65
MD,24013,167.134,9.38,13.81
MD,24015,101.108,7.95,8.41
MD,24017,146.551,9.99,1282.07
MD,24019,32.618,20.07,20.98
MD,24021,233.385,14.9,40.58
MD,24023,30.097,2.75,7.74
MD,24025,244.826,12.16,19.06
MD,24027,287.085,3.44,4.14
MD,24029,20.197,4.59,5.19
MD,24031,971.777,3.18,737.88
MD,24033,863.42,6.86,745.33
MD,24035,47.798,10.3,14.03
MD,24037,105.151,7.44,7.93
MD,24039,26.47,3.75,3.83
MD,24041,37.782,6.51,7.22
MD,24043,147.43,10.23,58.84
MD,24045,98.733,18.93,19.9
MD,24047,51.454,17.5,18.21
MD,24510,620.961,0.01,25.25
MA,25001,215.888,40.44,60.81
MA,25003,131.219,5.97,24.27
MA,25005,548.285,24.54,882.1
MA,25007,16.535,3.01,3.07
MA,25009,743.159,11.14,420.26
MA,25011,71.372,6.94,47.05
MA,25013,463.49,12.42,148.21
MA,25015,158.08,15.15,28.4
MA,25017,1503.085,44.17,431.11
MA,25019,10.172,4.16,4.54
MA,25021,670.85,33.59,44.05
MA,25023,494.919,117.35,619.57
MA,25025,722.023,0.14,0.19
MA,25027,798.552,41.79,282.26
MI,26001,10.942,1.66,6.29
MI,26003,9.601,1.48,5.59
MI,26005,111.408,17.17,23.59
MI,26007,29.598,1.3,120.32
MI,26009,23.58,8.0,58.71
MI,26011,15.899,0.78,61.09
MI,26013,8.86,0.42,15.52
MI,26015,59.173,7.34,8.21
MI,26017,107.771,0.95,608.31
MI,26019,17.525,2.54,2.56
MI,26021,156.813,16.17,2019.03
MI,26023,45.248,9.66,13.22
MI,26025,136.146,25.16,28.11
MI,26027,52.293,19.28,22.57
MI,26029,25.949,14.94,21.27
MI,26031,26.152,2.92,7.61
MI,26033,38.52,5.21,8.93
MI,26035,30.926,3.56,3.76
MI,26037,75.382,8.63,9.68
MI,26039,14.074,2.14,2.26
MI,26041,37.069,1.9,67.37
MI,26043,26.168,3.35,25.21
MI,26045,107.759,7.71,8.9
MI,26047,32.694,5.16,6.3
MI,26049,425.79,13.07,13.35
MI,26051,25.692,2.28,2.33
MI,26053,16.427,1.51,2.26
MI,26055,86.986,7.46,14.33
MI,26057,42.476,5.85,8.43
MI,26059,46.688,8.43,9.39
MI,26061,36.628,3.91,4.03
MI,26063,33.118,4.42,62.49
MI,26065,280.895,40.99,220.52
MI,26067,63.905,9.26,9.68
MI,26069,25.887,1.23,4.34
MI,26071,11.817,1.19,1.36
MI,26073,70.311,7.41,8.24
MI,26075,160.248,18.99,20.29
MI,26077,250.331,40.82,51.75
MI,26079,17.153,2.56,3.38
MI,26081,602.622,24.85,27.65
MI,26083,2.156,0.19,0.2
MI,26085,11.539,1.25,2.0
MI,26087,88.319,6.76,7.91
MI,26089,21.708,3.2,3.62
MI,26091,99.892,7.7,13.32
MI,26093,180.967,18.83,20.02
MI,26095,6.631,1.27,1.33
MI,26097,11.113,0.79,10.09
MI,26099,840.978,4.42,9.19
MI,26101,24.733,4.53,42.93
MI,26103,67.077,12.91,271.86
MI,26105,28.705,2.65,23.73
MI,26107,42.798,9.19,15.12
MI,26109,24.029,1.52,5.84
MI,26111,83.629,3.16,10.58
MI,26113,14.849,3.66,3.9
MI,26115,152.021,19.97,1829.98
MI,26117,63.342,26.45,30.02
MI,26119,9.765,0.9,1.07
MI,26121,172.188,12.28,271.69
MI,26123,48.46,7.35,8.3
MI,26125,1202.362,44.64,50.17
MI,26127,26.57,5.88,6.41
MI,26129,21.699,2.67,3.23
MI,26131,6.78,0.33,5.47
MI,26133,23.528,5.04,5.5
MI,26135,8.64,0.98,1.23
MI,26137,24.164,4.13,4.13
MI,26139,263.801,14.19,944.07
MI,26141,13.376,1.44,23.68
MI,26143,24.449,2.38,2.74
MI,26145,200.169,2.59,22.28
MI,26147,163.04,4.61,1495.19
MI,26149,61.295,28.98,35.56
MI,26151,43.114,5.2,6.06
MI,26153,8.485,0.57,7.67
MI,26155,70.648,6.72,7.36
MI,26157,55.729,7.16,8.89
MI,26159,76.258,22.82,166.95
MI,26161,344.791,16.27,34.8
MI,26163,1820.584,0.34,1797.27
MI,26165,32.735,6.07,7.6
MN,27001,16.202,1.43,3.44
MN,27003,330.844,37.08,126.06
MN,27005,32.504,8.25,8.57
MN,27007,44.442,4.08,6.39
MN,27009,38.451,12.41,21.85
MN,27011,5.269,1.35,1.42
MN,27013,64.013,13.39,34.57
MN,27015,25.893,3.73,4.02
MN,27017,35.386,3.13,10.68
MN,27019,91.042,10.96,11.15
MN,27021,28.567,5.96,6.04
MN,27023,12.441,1.84,2.12
MN,27025,53.887,4.56,4.66
MN,27027,58.999,2.78,6.59
MN,27029,8.695,1.03,5.74
MN,27031,5.176,0.3,174.81
MN,27033,11.687,4.26,5.42
MN,27035,62.5,9.23,11.37
MN,27037,398.552,66.36,339.71
MN,27039,20.087,2.61,2.64
MN,27041,36.009,5.52,5.72
MN,27043,14.553,3.17,3.17
MN,27045,20.866,3.58,13.94
MN,27047,31.255,5.73,5.73
MN,27049,46.183,7.08,617.55
MN,27051,6.018,1.52,1.52
MN,27053,1152.425,90.42,182.2
MN,27055,19.027,2.4,2.42
MN,27057,20.428,11.28,11.32
MN,27059,37.816,4.06,4.07
MN,27061,45.058,4.69,196.9
MN,27063,10.266,2.71,2.74
MN,27065,16.239,1.51,1.54
MN,27067,42.239,10.01,11.11
MN,27069,4.552,1.06,1.55
MN,27071,13.311,0.56,45.89
MN,27073,7.259,3.42,3.47
MN,27075,10.866,0.35,124.68
MN,27077,4.045,0.4,0.96
MN,27079,27.703,4.94,23.83
MN,27081,5.896,2.22,2.26
MN,27083,25.857,7.08,7.29
MN,27085,36.651,7.0,7.23
MN,27087,5.413,0.61,0.62
MN,27089,9.439,0.9,1.08
MN,27091,20.84,5.01,10.15
MN,27093,23.3,4.63,4.76
MN,27095,26.097,2.61,2.64
MN,27097,33.198,14.36,14.52
MN,27099,39.163,8.62,10.13
MN,27101,8.725,1.95,2.1
MN,27103,32.727,6.33,6.56
MN,27105,21.378,5.8,5.99
MN,27107,6.852,0.79,0.79
MN,27109,144.248,17.7,27.04
MN,27111,57.303,32.31,104.29
MN,27113,13.93,0.53,2.5
MN,27115,29.75,3.0,3.13
MN,27117,9.596,3.42,3.46
MN,27119,31.6,2.43,13.13
MN,27121,10.995,15.95,16.03
MN,27123,508.64,22.15,194.92
MN,27125,4.089,0.95,2.3
MN,27127,16.059,2.98,3.08
MN,27129,15.73,3.18,3.45
MN,27131,64.142,8.12,8.5
MN,27133,9.687,3.67,3.73
MN,27135,15.629,1.73,1.79
MN,27137,200.226,8.81,358.3
MN,27139,129.928,17.93,18.41
MN,27141,88.499,27.06,71.38
MN,27143,15.226,3.63,3.7
MN,27145,150.642,27.38,36.19
MN,27147,36.576,5.33,6.17
MN,27149,9.726,5.98,6.15
MN,27151,9.783,9.1,9.16
MN,27153,24.895,8.4,8.62
MN,27155,3.558,0.42,0.42
MN,27157,21.676,4.7,4.78
MN,27159,13.843,6.45,7.02
MN,27161,19.136,4.35,4.42
MN,27163,238.136,31.02,391.65
MN,27165,11.211,3.24,3.29
MN,27167,6.576,0.56,0.68
MN,27169,51.461,8.85,11.72
MN,27171,124.7,15.35,365.35
MN,27173,10.438,2.66,2.77
MS,28001,32.297,7.47,7.51
MS,28003,37.057,6.39,6.74
MS,28005,13.131,1.79,2.17
MS,28007,19.564,2.43,4.52
MS,28009,8.729,2.34,2.53
MS,28011,34.145,419.11,440.8
MS,28013,14.962,1.93,2.82
MS,28015,10.597,7.58,8.02
MS,28017,17.392,3.26,9.71
MS,28019,8.547,14.79,15.0
MS,28021,9.604,35.5,35.94
MS,28023,16.732,2.62,2.77
MS,28025,20.634,3.4,4.19
MS,28027,26.151,156.14,164.0
MS,28029,29.449,9.65,10.22
MS,28031,19.568,4.95,6.25
MS,28033,161.252,34.88,35.66
MS,28035,74.934,15.15,18.35
MS,28037,8.118,1.2,1.28
MS,28039,22.578,2.75,3.47
MS,28041,14.4,7.36,8.28
MS,28043,21.906,7.5,11.94
MS,28045,43.929,7.5,8.22
MS,28047,187.105,33.88,158.34
MS,28049,245.285,22.04,60.54
MS,28051,19.198,34.39,36.1
MS,28053,9.375,100.8,105.13
MS,28055,1.406,32.63,34.31
MS,28057,23.401,1.33,11.36
MS,28059,139.668,16.03,520.32
MS,28061,17.062,10.74,11.09
MS,28063,7.726,1.11,1.2
MS,28065,12.487,5.53,5.74
MS,28067,67.761,15.79,16.35
MS,28069,10.456,2.07,2.28
MS,28071,47.351,5.46,5.58
MS,28073,55.658,11.96,12.13
MS,28075,80.261,11.75,11.85
MS,28077,12.929,3.02,37.67
MS,28079,23.805,5.1,5.92
MS,28081,82.91,4.84,5.24
MS,28083,32.317,192.58,200.82
MS,28085,34.869,7.13,7.37
MS,28087,59.779,17.42,40.95
MS,28089,95.203,14.21,15.11
MS,28091,27.088,4.33,5.06
MS,28093,37.144,4.48,4.69
MS,28095,36.989,17.19,24.95
MS,28097,10.925,1.78,1.86
MS,28099,29.676,4.09,4.64
MS,28101,21.72,3.73,4.21
MS,28103,11.545,6.34,22.29
MS,28105,47.671,5.75,6.1
MS,28107,34.707,34.75,36.41
MS,28109,55.834,6.94,7.23
MS,28111,12.25,2.23,22.56
MS,28113,40.404,8.94,9.36
MS,28115,29.957,3.86,4.11
MS,28117,25.276,3.68,3.74
MS,28119,8.223,128.62,135.11
MS,28121,141.617,19.11,19.84
MS,28123,28.264,10.05,10.57
MS,28125,4.916,66.21,69.63
MS,28127,27.503,5.28,5.78
MS,28129,16.491,4.35,4.92
MS,28131,17.786,4.21,4.78
MS,28133,29.45,350.24,366.39
MS,28135,15.378,119.79,125.99
MS,28137,28.886,7.08,7.42
MS,28139,22.232,4.42,4.62
MS,28141,19.593,3.12,3.15
MS,28143,10.778,148.2,155.79
MS,28145,27.134,3.05,3.21
MS,28147,15.443,3.28,3.67
MS,28149,48.773,10.52,217.41
MS,28151,51.137,271.52,458.88
MS,28153,20.747,5.57,6.0
MS,28155,10.253,1.5,1.69
MS,28157,9.878,1.94,3.48
MS,28159,19.198,2.77,3.07
MS,28161,12.678,1.93,3.65
MS,28163,28.065,43.38,44.9
MO,29001,25.607,0.16,3.17
MO,29003,17.291,19.23,19.71
MO,29005,5.685,6.2,6.3
MO,29007,25.529,5.0,13.7
MO,29009,35.597,8.14,19.39
MO,29011,12.402,9.55,14.37
MO,29013,17.049,0.43,3.53
MO,29015,19.056,2.64,4.79
MO,29017,12.363,13.64,13.96
MO,29019,162.642,18.21,18.69
MO,29021,89.201,2.38,78.24
MO,29023,42.794,323.74,339.49
MO,29025,9.424,0.59,1.19
MO,29027,44.332,6.95,31.04
MO,29029,44.002,6.23,13.65
MO,29031,75.674,28.18,36.53
MO,29033,9.295,4.9,5.22
MO,29035,6.265,0.72,0.81
MO,29037,99.478,1.17,5.52
MO,29039,13.982,1.48,2.01
MO,29041,7.831,0.68,1.55
MO,29043,77.422,8.61,9.44
MO,29045,7.139,2.13,2.36
MO,29047,221.939,34.33,148.43
MO,29049,20.743,0.38,2.58
MO,29051,75.99,5.03,9.28
MO,29053,17.601,1.5,5.12
MO,29055,24.696,2.77,3.17
MO,29057,7.883,7.14,7.93
MO,29059,16.777,1.78,2.42
MO,29061,8.433,1.25,2.12
MO,29063,12.892,0.32,0.97
MO,29065,15.657,1.51,32.51
MO,29067,13.684,1.41,39.59
MO,29069,31.953,110.74,111.36
MO,29071,101.492,13.21,1018.89
MO,29073,15.222,1.65,2.22
MO,29075,6.738,0.61,1.85
MO,29077,275.174,16.34,228.15
MO,29079,10.261,0.34,4.2
MO,29081,8.957,0.64,1.74
MO,29083,22.272,0.88,410.09
MO,29085,9.627,1.12,1.43
MO,29087,4.912,16.88,16.96
MO,29089,10.144,8.99,9.69
MO,29091,40.4,5.61,8.22
MO,29093,10.63,3.31,6.89
MO,29095,674.158,38.43,644.83
MO,29097,117.404,14.54,30.75
MO,29099,218.733,11.44,829.27
MO,29101,52.595,5.97,9.13
MO,29103,4.131,0.53,1.5
MO,29105,35.571,5.09,17.79
MO,29107,33.381,1.54,5.66
MO,29109,38.634,6.58,10.68
MO,29111,10.211,2.09,2.42
MO,29113,52.566,6.42,7.23
MO,29115,12.761,1.57,4.83
MO,29117,15.195,2.2,2.48
MO,29119,23.083,5.69,6.64
MO,29121,15.566,0.28,3.23
MO,29123,12.226,0.76,1.37
