YEAR,STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
2000,IL,17143,183.43,34.41,379.05
2000,IL,17145,23.09,0.81,1.51
2000,IL,17147,16.37,3.53,3.53
2000,IL,17149,17.38,3.03,3.62
2000,IL,17151,4.41,0.17,0.17
2000,IL,17153,7.35,0.97,0.97
2000,IL,17155,6.09,0.77,179.77
2000,IL,17157,33.89,2.27,37.37
2000,IL,17159,16.15,0.68,2.11
2000,IL,17161,149.37,6.11,1130.44
2000,IL,17163,256.08,19.35,72.69
2000,IL,17165,26.73,0.47,0.47
2000,IL,17167,188.95,5.86,354.64
2000,IL,17169,7.19,1.67,1.67
2000,IL,17171,5.54,6.34,6.34
2000,IL,17173,22.89,2.68,3.62
2000,IL,17175,6.33,1.31,1.31
2000,IL,17177,48.98,8.67,8.67
2000,IL,17179,128.49,50.37,855.06
2000,IL,17181,18.29,2.11,2.17
2000,IL,17183,83.92,5.44,16.48
2000,IL,17185,12.94,2.16,2.16
2000,IL,17187,18.74,3.9,3.9
2000,IL,17189,15.15,2.02,2.68
2000,IL,17191,17.15,1.4,2.98
2000,IL,17193,15.37,4.08,4.23
2000,IL,17195,60.65,24.73,24.97
2000,IL,17197,502.27,59.52,2094.54
2000,IL,17199,61.3,2.15,108.75
2000,IL,17201,278.42,39.58,39.58
2000,IL,17203,35.47,4.4,12.55
2000,IN,18001,33.62,5.32,7.31
2000,IN,18003,331.85,9.61,54.18
2000,IN,18005,71.44,16.62,19.28
2000,IN,18007,9.42,0.78,0.88
2000,IN,18009,14.05,2.34,2.65
2000,IN,18011,46.11,3.84,4.55
2000,IN,18013,14.96,0.28,0.31
2000,IN,18015,20.16,4.16,6.88
2000,IN,18017,40.93,5.49,32.55
2000,IN,18019,96.47,21.5,24.92
2000,IN,18021,26.56,1.08,1.19
2000,IN,18023,33.87,6.35,6.39
2000,IN,18025,10.74,2.3,6.3
2000,IN,18027,29.82,6.6,7.04
2000,IN,18029,46.11,9.48,859.82
2000,IN,18031,24.55,2.57,4.25
2000,IN,18033,40.28,10.51,11.58
2000,IN,18035,118.77,5.59,17.67
2000,IN,18037,39.67,1.37,6.96
2000,IN,18039,182.79,32.21,35.37
2000,IN,18041,25.59,3.63,3.77
2000,IN,18043,70.82,2.04,336.93
2000,IN,18045,17.95,4.08,4.22
2000,IN,18047,22.15,3.68,4.05
2000,IN,18049,20.51,6.09,6.65
2000,IN,18051,32.5,3.89,47.05
2000,IN,18053,73.4,8.64,13.52
2000,IN,18055,33.16,3.69,4.68
2000,IN,18057,182.74,23.97,128.86
2000,IN,18059,55.39,6.07,6.37
2000,IN,18061,34.32,2.96,3.32
2000,IN,18063,104.09,9.03,9.85
2000,IN,18065,48.51,5.74,8.09
2000,IN,18067,84.96,7.57,20.77
2000,IN,18069,38.08,4.71,5.86
2000,IN,18071,41.34,4.36,9.29
2000,IN,18073,30.04,5.29,45.23
2000,IN,18075,21.81,3.06,3.71
2000,IN,18077,31.7,3.2,1309.74
2000,IN,18079,27.55,0.61,3.16
2000,IN,18081,115.21,13.26,13.44
2000,IN,18083,39.26,10.06,92.91
2000,IN,18085,74.06,16.89,20.22
2000,IN,18087,34.91,9.92,12.9
2000,IN,18089,484.56,9.7,2316.77
2000,IN,18091,110.11,13.52,39.5
2000,IN,18093,45.92,1.58,8.77
2000,IN,18095,133.36,17.78,20.66
2000,IN,18097,860.45,52.18,296.47
2000,IN,18099,45.13,6.25,7.19
2000,IN,18101,10.37,1.42,1.8
2000,IN,18103,36.08,3.69,9.31
2000,IN,18105,120.56,0.49,15.0
2000,IN,18107,37.63,4.62,5.31
2000,IN,18109,66.69,7.89,276.68
2000,IN,18111,14.57,3.43,4.78
2000,IN,18113,46.28,7.78,8.89
2000,IN,18115,5.62,0.95,1.0
2000,IN,18117,19.31,0.83,1.66
2000,IN,18119,21.79,2.23,2.39
2000,IN,18121,17.24,2.2,2.34
2000,IN,18123,18.9,0.79,0.98
2000,IN,18125,12.84,1.41,501.16
2000,IN,18127,146.8,11.98,721.71
2000,IN,18129,27.06,2.17,19.69
2000,IN,18131,13.76,4.24,9.83
2000,IN,18133,36.02,6.72,7.81
2000,IN,18135,27.4,2.84,3.95
2000,IN,18137,26.52,0.93,3.43
2000,IN,18139,18.26,2.44,3.21
2000,IN,18141,265.56,51.4,55.47
2000,IN,18143,22.96,0.14,3.66
2000,IN,18145,43.44,6.61,7.21
2000,IN,18147,20.39,2.91,31.79
2000,IN,18149,23.56,3.93,6.15
2000,IN,18151,33.21,3.9,4.79
2000,IN,18153,21.75,3.23,464.37
2000,IN,18155,9.06,2.28,2.4
2000,IN,18157,148.96,33.7,34.94
2000,IN,18159,16.58,2.17,2.2
2000,IN,18161,7.35,0.71,0.77
2000,IN,18163,171.92,0.97,22.44
2000,IN,18165,16.79,11.18,608.47
2000,IN,18167,105.85,18.4,535.06
2000,IN,18169,34.96,7.63,8.21
2000,IN,18171,8.42,2.23,2.31
2000,IN,18173,52.38,5.81,785.93
2000,IN,18175,27.22,1.35,4.09
2000,IN,18177,71.1,5.31,11.04
2000,IN,18179,27.6,3.6,5.01
2000,IN,18181,25.27,3.83,5.1
2000,IN,18183,30.71,3.83,4.04
2000,IA,19001,8.24,1.18,1.48
2000,IA,19003,4.48,0.58,1.7
2000,IA,19005,14.68,3.09,239.21
2000,IA,19007,13.72,1.27,5.79
2000,IA,19009,6.83,1.33,1.64
2000,IA,19011,25.31,2.71,2.95
2000,IA,19013,128.01,29.49,34.55
2000,IA,19015,26.22,3.02,3.29
2000,IA,19017,23.33,2.68,2.93
2000,IA,19019,21.09,3.41,3.78
2000,IA,19021,20.41,5.28,5.65
2000,IA,19023,15.31,2.11,2.37
2000,IA,19025,11.12,2.02,2.79
2000,IA,19027,21.42,4.73,5.36
2000,IA,19029,14.68,2.54,3.21
2000,IA,19031,18.19,2.46,2.71
2000,IA,19033,46.45,6.9,10.02
2000,IA,19035,13.04,3.8,4.21
2000,IA,19037,13.1,2.1,2.49
2000,IA,19039,9.13,2.17,2.39
2000,IA,19041,17.37,3.38,3.59
2000,IA,19043,18.68,3.81,4.43
2000,IA,19045,50.15,130.89,276.53
2000,IA,19047,16.94,4.73,5.1
2000,IA,19049,40.75,5.01,5.54
2000,IA,19051,8.54,1.01,1.63
2000,IA,19053,8.69,1.19,1.73
2000,IA,19055,18.4,3.93,4.76
2000,IA,19057,42.35,8.45,113.75
2000,IA,19059,16.42,0.88,2.78
2000,IA,19061,89.14,26.97,94.55
2000,IA,19063,11.03,2.0,2.75
2000,IA,19065,22.01,3.62,4.12
2000,IA,19067,16.9,2.9,3.2
2000,IA,19069,10.7,1.85,3.27
2000,IA,19071,8.01,1.51,1.64
2000,IA,19073,10.37,1.66,1.95
2000,IA,19075,12.37,1.64,1.98
2000,IA,19077,11.35,1.63,2.09
2000,IA,19079,16.44,3.24,3.8
2000,IA,19081,12.1,2.03,3.53
2000,IA,19083,18.81,3.51,5.61
2000,IA,19085,15.67,4.45,5.2
2000,IA,19087,20.34,2.47,2.73
2000,IA,19089,9.93,1.41,1.76
2000,IA,19091,10.38,1.55,2.68
2000,IA,19093,7.84,1.53,1.75
2000,IA,19095,15.67,2.14,2.41
2000,IA,19097,20.3,3.03,3.43
2000,IA,19099,37.21,6.92,7.36
2000,IA,19101,16.18,2.4,2.54
2000,IA,19103,111.01,5.27,42.21
2000,IA,19105,20.22,2.71,3.06
2000,IA,19107,11.4,1.26,1.87
2000,IA,19109,17.16,3.23,3.65
2000,IA,19111,38.05,20.4,29.59
2000,IA,19113,191.7,53.77,265.21
2000,IA,19115,12.18,10.59,10.73
2000,IA,19117,9.42,0.55,1.35
2000,IA,19119,11.76,4.36,4.99
2000,IA,19121,14.02,1.44,1.69
2000,IA,19123,22.34,3.56,3.96
2000,IA,19125,32.05,4.54,4.98
2000,IA,19127,39.31,9.18,11.87
2000,IA,19129,14.55,1.77,1.84
2000,IA,19131,10.87,2.37,2.85
2000,IA,19133,10.02,7.47,7.64
2000,IA,19135,8.02,1.45,1.72
2000,IA,19137,11.77,2.0,2.13
2000,IA,19139,41.72,56.6,325.86
2000,IA,19141,15.1,3.38,3.77
2000,IA,19143,7.0,3.56,4.06
2000,IA,19145,16.98,1.48,2.86
2000,IA,19147,10.15,2.57,2.85
2000,IA,19149,24.85,6.24,6.96
2000,IA,19151,8.66,1.84,2.0
2000,IA,19153,374.6,25.32,53.38
2000,IA,19155,87.7,16.35,455.43
2000,IA,19157,18.82,2.22,2.71
2000,IA,19159,5.47,0.93,1.54
2000,IA,19161,11.53,3.19,3.78
2000,IA,19163,158.67,5.24,121.6
2000,IA,19165,13.17,2.1,2.38
2000,IA,19167,31.59,13.13,14.73
2000,IA,19169,79.98,11.68,13.26
2000,IA,19171,18.1,4.56,4.78
2000,IA,19173,6.96,0.47,0.87
2000,IA,19175,12.31,0.56,3.98
2000,IA,19177,7.81,0.56,0.96
2000,IA,19179,36.05,0.48,22.31
2000,IA,19181,40.67,2.1,2.3
2000,IA,19183,20.67,3.58,4.43
2000,IA,19185,6.73,0.52,0.85
2000,IA,19187,40.24,8.37,9.62
2000,IA,19189,11.72,2.06,2.13
2000,IA,19191,21.31,3.93,4.92
2000,IA,19193,103.88,30.36,958.96
2000,IA,19195,7.91,1.03,3.44
2000,IA,19197,14.33,3.73,4.32
2000,KS,20001,14.39,0.09,3.81
2000,KS,20003,8.11,0.08,2.64
2000,KS,20005,16.77,0.39,4.92
2000,KS,20007,5.31,6.15,6.15
2000,KS,20009,28.21,40.96,40.96
2000,KS,20011,15.38,0.01,3.24
2000,KS,20013,10.72,1.14,1.98
2000,KS,20015,59.48,1.71,14.57
2000,KS,20017,3.03,1.09,3.89
2000,KS,20019,4.36,0.6,1.92
2000,KS,20021,22.61,3.14,94.94
2000,KS,20023,3.17,60.27,60.28
2000,KS,20025,2.39,5.71,5.71
2000,KS,20027,8.82,17.54,17.64
2000,KS,20029,10.27,21.14,21.73
2000,KS,20031,8.87,0.18,676.8
2000,KS,20033,1.97,8.44,8.44
2000,KS,20035,36.29,3.96,8.02
2000,KS,20037,38.24,5.03,7.01
2000,KS,20039,3.47,16.75,16.75
2000,KS,20041,19.34,6.46,7.59
2000,KS,20043,8.25,0.73,0.76
2000,KS,20045,99.96,5.33,24.52
2000,KS,20047,3.45,113.79,113.79
2000,KS,20049,3.26,0.02,0.99
2000,KS,20051,27.51,5.22,5.45
2000,KS,20053,6.53,2.23,3.06
2000,KS,20055,40.52,309.8,309.8
2000,KS,20057,32.46,108.94,109.21
2000,KS,20059,24.78,0.32,3.54
2000,KS,20061,27.95,9.69,10.4
2000,KS,20063,3.07,21.68,21.73
2000,KS,20065,2.95,14.37,14.38
2000,KS,20067,7.91,155.11,155.11
2000,KS,20069,5.9,236.78,238.26
2000,KS,20071,1.53,29.89,29.89
2000,KS,20073,7.67,0.01,2.74
2000,KS,20075,2.67,40.21,46.4
2000,KS,20077,6.54,3.33,3.57
2000,KS,20079,32.87,44.02,44.57
2000,KS,20081,4.31,251.22,251.45
2000,KS,20083,2.09,32.05,32.32
2000,KS,20085,12.66,1.6,2.19
2000,KS,20087,18.43,3.71,4.08
2000,KS,20089,3.79,3.19,92.31
2000,KS,20091,451.09,13.95,25.27
2000,KS,20093,4.53,146.19,248.72
2000,KS,20095,8.67,18.87,19.59
2000,KS,20097,3.28,59.25,59.25
2000,KS,20099,22.84,0.08,4.81
2000,KS,20101,2.16,18.55,18.55
2000,KS,20103,68.69,4.68,8.72
2000,KS,20105,3.58,1.01,1.68
2000,KS,20107,9.57,0.06,1153.43
2000,KS,20109,3.05,9.64,9.64
2000,KS,20111,35.94,0.21,6.87
2000,KS,20113,29.55,33.04,35.2
2000,KS,20115,13.36,1.89,3.97
2000,KS,20117,10.97,2.38,3.45
2000,KS,20119,4.63,163.23,163.23
2000,KS,20121,28.35,,5.25
2000,KS,20123,6.93,2.13,16.46
2000,KS,20125,36.25,0.05,10.96
2000,KS,20127,6.1,0.53,4.91
2000,KS,20129,3.5,51.55,51.55
2000,KS,20131,10.72,3.0,3.02
2000,KS,20133,17.0,0.01,3.64
2000,KS,20135,3.45,4.96,5.34
2000,KS,20137,5.95,9.83,14.57
2000,KS,20139,16.71,0.04,2.44
2000,KS,20141,4.45,3.39,6.04
2000,KS,20143,6.16,4.12,4.5
2000,KS,20145,7.23,78.79,79.13
2000,KS,20147,6.0,7.32,29.3
2000,KS,20149,18.21,15.99,40.06
2000,KS,20151,9.65,84.53,84.53
2000,KS,20153,2.97,22.65,22.67
2000,KS,20155,64.79,69.67,69.67
2000,KS,20157,5.84,29.34,34.54
2000,KS,20159,10.76,25.44,25.44
2000,KS,20161,62.84,7.33,8.09
2000,KS,20163,5.69,3.81,18.46
2000,KS,20165,3.55,9.68,9.74
2000,KS,20167,7.37,0.18,1.42
2000,KS,20169,53.6,9.05,12.04
2000,KS,20171,5.12,63.47,63.65
2000,KS,20173,452.87,64.67,102.91
2000,KS,20175,22.51,154.67,154.67
2000,KS,20177,169.87,13.06,46.13
2000,KS,20179,2.81,88.45,88.56
2000,KS,20181,6.76,129.99,129.99
2000,KS,20183,4.54,4.65,5.47
2000,KS,20185,4.79,85.93,85.94
2000,KS,20187,2.41,150.88,150.88
2000,KS,20189,5.46,215.58,215.58
2000,KS,20191,25.95,8.0,9.01
2000,KS,20193,8.18,123.43,123.43
2000,KS,20195,3.32,6.17,6.42
2000,KS,20197,6.89,3.32,4.85
2000,KS,20199,1.75,73.32,73.34
2000,KS,20201,6.48,5.82,8.02
2000,KS,20203,2.53,81.08,81.08
2000,KS,20205,10.33,0.03,2.66
2000,KS,20207,3.79,,2.23
2000,KS,20209,157.88,3.2,397.81
2000,KY,21001,17.24,,
2000,KY,21003,17.8,,
2000,KY,21005,19.11,,
2000,KY,21007,8.29,,
2000,KY,21009,38.03,,
2000,KY,21011,11.09,,
2000,KY,21013,30.06,,
2000,KY,21015,85.99,,
2000,KY,21017,19.36,,
2000,KY,21019,49.75,,
2000,KY,21021,27.7,,
2000,KY,21023,8.28,,
2000,KY,21025,16.1,,
2000,KY,21027,18.65,,
2000,KY,21029,61.24,,
2000,KY,21031,13.01,,
2000,KY,21033,13.06,,
2000,KY,21035,34.18,,
2000,KY,21037,88.62,,
2000,KY,21039,5.35,,
2000,KY,21041,10.16,,
2000,KY,21043,26.89,,
2000,KY,21045,15.45,,
2000,KY,21047,72.27,,
2000,KY,21049,33.14,,
2000,KY,21051,24.56,,
2000,KY,21053,9.63,,
2000,KY,21055,9.38,,
2000,KY,21057,7.15,,
2000,KY,21059,91.55,,
2000,KY,21061,11.64,,
2000,KY,21063,6.75,,
2000,KY,21065,15.31,,
2000,KY,21067,260.51,,
2000,KY,21069,13.79,,
2000,KY,21071,42.44,,
2000,KY,21073,47.69,,
2000,KY,21075,7.75,,
2000,KY,21077,7.87,,
2000,KY,21079,14.79,,
2000,KY,21081,22.38,,
2000,KY,21083,37.03,,
2000,KY,21085,24.05,,
2000,KY,21087,11.52,,
2000,KY,21089,36.89,,
2000,KY,21091,8.39,,
2000,KY,21093,94.17,,
2000,KY,21095,33.2,,
2000,KY,21097,17.98,,
2000,KY,21099,17.45,,
2000,KY,21101,44.83,,
2000,KY,21103,15.06,,
2000,KY,21105,5.26,,
2000,KY,21107,46.52,,
2000,KY,21109,13.5,,
2000,KY,21111,693.6,,
2000,KY,21113,39.04,,
2000,KY,21115,23.45,,
2000,KY,21117,151.46,,
2000,KY,21119,17.65,,
2000,KY,21121,31.8,,
2000,KY,21123,13.37,,
2000,KY,21125,52.72,,
2000,KY,21127,15.57,,
2000,KY,21129,7.92,,
2000,KY,21131,12.4,,
2000,KY,21133,25.28,,
2000,KY,21135,14.09,,
2000,KY,21137,23.36,,
2000,KY,21139,9.8,,
2000,KY,21141,26.57,,
2000,KY,21143,8.08,,
2000,KY,21145,65.51,,
2000,KY,21147,17.08,,
2000,KY,21149,9.94,,
2000,KY,21151,70.87,,
2000,KY,21153,13.33,,
2000,KY,21155,18.21,,
2000,KY,21157,30.13,,
2000,KY,21159,12.58,,
2000,KY,21161,16.8,,
2000,KY,21163,26.35,,
2000,KY,21165,6.56,,
2000,KY,21167,20.82,,
2000,KY,21169,10.04,,
2000,KY,21171,11.76,,
2000,KY,21173,22.55,,
2000,KY,21175,13.95,,
2000,KY,21177,31.84,,
2000,KY,21179,37.48,,
2000,KY,21181,6.81,,
2000,KY,21183,22.92,,
2000,KY,21185,46.18,,
2000,KY,21187,10.55,,
2000,KY,21189,4.86,,
2000,KY,21191,14.39,,
2000,KY,21193,29.39,,
2000,KY,21195,68.74,,
2000,KY,21197,13.24,,
2000,KY,21199,56.22,,
2000,KY,21201,2.27,,
2000,KY,21203,16.58,,
2000,KY,21205,22.09,,
2000,KY,21207,16.32,,
2000,KY,21209,33.06,,
2000,KY,21211,33.34,,
2000,KY,21213,16.41,,
2000,KY,21215,11.77,,
2000,KY,21217,22.93,,
2000,KY,21219,11.97,,
2000,KY,21221,12.6,,
2000,KY,21223,8.13,,
2000,KY,21225,15.64,,
2000,KY,21227,92.52,,
2000,KY,21229,10.92,,
2000,KY,21231,19.92,,
2000,KY,21233,14.12,,
2000,KY,21235,35.87,,
2000,KY,21237,7.07,,
2000,KY,21239,23.21,,
2000,LA,22001,58.86,146.34,186.4
2000,LA,22003,25.44,36.7,38.61
2000,LA,22005,76.63,13.16,217.04
2000,LA,22007,23.39,13.87,29.67
2000,LA,22009,41.48,18.3,22.65
2000,LA,22011,32.99,29.67,29.73
2000,LA,22013,15.75,13.04,13.13
2000,LA,22015,98.31,4.35,14.08
2000,LA,22017,252.16,5.66,146.01
2000,LA,22019,183.58,129.7,366.6
2000,LA,22021,10.56,1.75,2.38
2000,LA,22023,9.99,8.68,30.45
2000,LA,22025,10.92,30.84,31.02
2000,LA,22027,16.85,2.59,2.61
2000,LA,22029,20.25,25.7,48.33
2000,LA,22031,25.49,2.42,21.97
2000,LA,22033,412.85,135.66,154.16
2000,LA,22035,9.42,35.66,41.91
2000,LA,22037,21.36,3.46,3.65
2000,LA,22039,35.43,55.89,182.18
2000,LA,22041,21.26,46.54,49.89
2000,LA,22043,18.7,1.97,5.99
2000,LA,22045,73.27,19.42,29.78
2000,LA,22047,33.32,27.45,1158.86
2000,LA,22049,15.4,2.02,2.02
2000,LA,22051,455.47,3.33,1147.13
2000,LA,22053,31.44,143.86,169.94
2000,LA,22055,190.5,38.57,41.65
2000,LA,22057,89.97,1.64,46.96
2000,LA,22059,14.28,2.89,3.26
2000,LA,22061,42.51,8.75,8.78
2000,LA,22063,91.81,12.09,12.14
2000,LA,22065,13.73,16.78,17.9
2000,LA,22067,31.02,39.03,74.75
2000,LA,22069,39.08,3.93,33.44
2000,LA,22071,484.67,5.55,743.03
2000,LA,22073,147.25,25.31,235.61
2000,LA,22075,26.76,0.15,103.63
2000,LA,22077,22.76,19.21,293.65
2000,LA,22079,126.34,36.6,451.78
2000,LA,22081,9.62,1.96,2.4
2000,LA,22083,20.98,34.22,41.05
2000,LA,22085,23.46,2.23,4.87
2000,LA,22087,67.23,0.02,281.48
2000,LA,22089,48.07,1.86,2701.2
2000,LA,22091,10.53,1.14,1.15
2000,LA,22093,21.22,5.07,244.99
2000,LA,22095,43.04,10.32,93.7
2000,LA,22097,87.7,51.92,62.62
2000,LA,22099,48.58,12.83,59.26
2000,LA,22101,53.5,2.95,200.07
2000,LA,22103,191.27,24.89,25.54
2000,LA,22105,100.59,17.85,18.46
2000,LA,22107,6.62,15.51,17.11
2000,LA,22109,104.5,0.13,7.03
2000,LA,22111,22.8,5.33,5.5
2000,LA,22113,53.81,176.88,225.66
2000,LA,22115,52.53,7.79,7.95
2000,LA,22117,43.93,23.65,35.59
2000,LA,22119,41.83,7.1,7.32
2000,LA,22121,21.6,16.32,20.47
2000,LA,22123,12.31,28.81,31.69
2000,LA,22125,15.11,6.17,50.4
2000,LA,22127,16.89,3.62,3.73
2000,ME,23001,103.79,,
2000,ME,23003,73.94,,
2000,ME,23005,265.61,,
2000,ME,23007,29.47,,
2000,ME,23009,51.79,,
2000,ME,23011,117.11,,
2000,ME,23013,39.62,,
2000,ME,23015,33.62,,
2000,ME,23017,54.76,,
2000,ME,23019,144.92,,
2000,ME,23021,17.24,,
2000,ME,23023,35.21,,
2000,ME,23025,50.89,,
2000,ME,23027,36.28,,
2000,ME,23029,33.94,,
2000,ME,23031,186.74,,
2000,MD,24001,74.93,1.36,48.67
2000,MD,24003,489.66,42.66,823.9
2000,MD,24005,754.29,9.4,901.09
2000,MD,24009,74.56,6.51,3277.23
2000,MD,24011,29.77,15.47,21.22
2000,MD,24013,150.9,10.0,15.1
2000,MD,24015,85.95,6.61,9.14
2000,MD,24017,120.55,11.49,1205.19
2000,MD,24019,30.67,12.75,14.24
2000,MD,24021,195.28,13.65,38.74
2000,MD,24023,29.85,3.13,8.89
2000,MD,24025,218.59,12.56,17.7
2000,MD,24027,247.84,3.05,3.47
2000,MD,24029,19.2,4.01,4.39
2000,MD,24031,873.34,4.29,707.52
2000,MD,24033,801.52,5.54,625.16
2000,MD,24035,40.56,6.99,8.41
2000,MD,24037,86.21,8.5,8.8
2000,MD,24039,24.75,3.93,3.95
2000,MD,24041,33.81,5.21,5.65
2000,MD,24043,131.92,10.24,81.23
2000,MD,24045,84.64,15.68,16.29
2000,MD,24047,46.54,12.21,12.59
2000,MD,24510,651.15,0.11,54.95
2000,MA,25001,222.23,26.66,399.67
2000,MA,25003,134.95,7.87,32.54
2000,MA,25005,534.68,18.58,1214.57
2000,MA,25007,14.99,2.29,2.56
2000,MA,25009,723.42,6.73,685.26
2000,MA,25011,71.54,5.51,8.99
2000,MA,25013,456.23,19.69,176.29
2000,MA,25015,152.25,10.37,16.91
2000,MA,25017,1465.4,56.03,834.49
2000,MA,25019,9.52,2.02,4.24
2000,MA,25021,650.31,34.03,47.6
2000,MA,25023,472.82,40.94,575.98
2000,MA,25025,689.81,1.8,302.71
2000,MA,25027,750.96,36.52,358.56
2000,MI,26001,11.72,1.21,1.26
2000,MI,26003,9.86,1.42,6.8
2000,MI,26005,105.66,20.17,26.29
2000,MI,26007,31.31,1.9,128.9
2000,MI,26009,23.11,4.38,4.49
2000,MI,26011,17.27,1.31,37.9
2000,MI,26013,8.75,0.41,2.07
2000,MI,26015,56.76,6.13,6.64
2000,MI,26017,110.16,2.01,678.22
2000,MI,26019,16.0,2.49,2.5
2000,MI,26021,162.45,15.44,1141.09
2000,MI,26023,45.79,12.78,17.97
2000,MI,26025,137.98,28.8,33.68
2000,MI,26027,51.1,13.63,15.4
2000,MI,26029,26.09,12.88,45.33
2000,MI,26031,26.45,3.61,3.92
2000,MI,26033,38.54,2.41,5.35
2000,MI,26035,31.25,3.5,4.16
2000,MI,26037,64.75,8.53,8.89
2000,MI,26039,14.27,2.35,2.43
2000,MI,26041,38.52,2.36,64.63
2000,MI,26043,27.47,3.97,21.95
2000,MI,26045,103.66,8.35,9.8
2000,MI,26047,31.44,6.05,6.05
2000,MI,26049,436.14,21.21,22.37
2000,MI,26051,26.02,2.4,2.43
2000,MI,26053,17.37,2.56,2.56
2000,MI,26055,77.65,6.6,11.7
2000,MI,26057,42.28,5.11,6.35
2000,MI,26059,46.53,7.14,8.39
2000,MI,26061,36.02,4.86,4.89
2000,MI,26063,36.08,4.3,81.91
2000,MI,26065,279.32,39.47,249.32
2000,MI,26067,61.52,9.1,9.55
2000,MI,26069,27.34,1.7,3.19
2000,MI,26071,13.14,2.4,2.59
2000,MI,26073,63.35,6.92,7.26
2000,MI,26075,158.42,19.76,20.72
2000,MI,26077,238.6,66.46,83.97
2000,MI,26079,16.57,3.66,3.92
2000,MI,26081,574.34,29.17,76.15
2000,MI,26083,2.3,0.2,0.22
2000,MI,26085,11.33,1.14,1.17
2000,MI,26087,87.9,6.69,7.85
2000,MI,26089,21.12,3.36,3.47
2000,MI,26091,98.89,8.46,12.28
2000,MI,26093,156.95,17.33,17.71
2000,MI,26095,7.02,1.13,1.13
2000,MI,26097,11.94,0.85,10.28
2000,MI,26099,788.15,6.74,12.64
2000,MI,26101,24.53,4.7,43.28
2000,MI,26103,64.63,4.65,293.93
2000,MI,26105,28.27,2.7,23.05
2000,MI,26107,40.55,5.03,6.78
2000,MI,26109,25.33,1.61,5.3
2000,MI,26111,82.87,2.83,8.57
2000,MI,26113,14.48,2.19,2.3
2000,MI,26115,145.94,21.0,1734.15
2000,MI,26117,61.27,23.31,26.59
2000,MI,26119,10.32,1.05,1.24
2000,MI,26121,170.2,13.18,323.08
2000,MI,26123,47.87,7.05,7.69
2000,MI,26125,1194.16,48.53,50.23
2000,MI,26127,26.87,4.87,5.55
2000,MI,26129,21.64,2.37,2.5
2000,MI,26131,7.82,0.44,19.67
2000,MI,26133,23.2,5.13,5.31
2000,MI,26135,9.42,1.08,1.32
2000,MI,26137,23.3,3.85,3.9
2000,MI,26139,238.31,14.42,733.63
2000,MI,26141,14.41,2.81,7.97
2000,MI,26143,25.47,2.64,2.65
2000,MI,26145,210.04,3.48,17.77
2000,MI,26147,164.24,5.35,1717.13
2000,MI,26149,62.42,42.43,57.72
2000,MI,26151,44.55,7.25,7.89
2000,MI,26153,8.9,0.55,11.57
2000,MI,26155,71.69,7.29,7.81
2000,MI,26157,58.27,7.23,9.02
2000,MI,26159,76.26,15.6,152.05
2000,MI,26161,322.9,15.92,33.59
2000,MI,26163,2061.16,0.72,1727.31
2000,MI,26165,30.48,8.23,8.35
2000,MN,27001,15.3,1.33,3.55
2000,MN,27003,298.08,26.23,132.34
2000,MN,27005,30.0,9.33,9.39
2000,MN,27007,39.65,3.85,6.92
2000,MN,27009,34.23,11.75,21.54
2000,MN,27011,5.82,1.35,1.39
2000,MN,27013,55.94,11.88,32.94
2000,MN,27015,26.91,4.38,4.55
2000,MN,27017,31.67,3.02,11.13
2000,MN,27019,70.21,9.74,9.95
2000,MN,27021,27.15,3.92,3.98
2000,MN,27023,13.09,1.63,1.99
2000,MN,27025,41.1,4.56,5.3
2000,MN,27027,51.23,3.07,7.42
2000,MN,27029,8.42,1.04,11.9
2000,MN,27031,5.17,0.29,296.29
2000,MN,27033,12.17,3.24,3.76
2000,MN,27035,55.1,7.76,11.4
2000,MN,27037,355.9,61.28,242.89
2000,MN,27039,17.73,2.25,2.42
2000,MN,27041,32.82,5.81,5.89
2000,MN,27043,16.18,3.0,3.0
2000,MN,27045,21.12,4.04,4.06
2000,MN,27047,32.58,6.42,6.48
2000,MN,27049,44.13,8.71,631.11
2000,MN,27051,6.29,2.16,2.16
2000,MN,27053,1116.2,95.04,297.97
2000,MN,27055,19.72,2.64,2.66
2000,MN,27057,18.38,13.57,13.65
2000,MN,27059,31.29,3.5,3.51
2000,MN,27061,43.99,4.91,200.63
2000,MN,27063,11.27,1.75,1.79
2000,MN,27065,15.0,1.62,1.65
2000,MN,27067,41.2,9.72,9.95
2000,MN,27069,5.29,1.14,1.41
2000,MN,27071,14.36,0.52,53.29
2000,MN,27073,8.07,4.01,4.13
2000,MN,27075,11.06,0.37,135.76
2000,MN,27077,4.52,0.46,1.37
2000,MN,27079,25.43,9.56,19.07
2000,MN,27081,6.43,1.89,1.92
2000,MN,27083,25.43,6.19,6.55
2000,MN,27085,34.9,6.48,6.63
2000,MN,27087,5.19,0.71,0.71
2000,MN,27089,10.16,1.06,1.39
2000,MN,27091,21.8,2.9,20.6
2000,MN,27093,22.64,6.08,6.12
2000,MN,27095,22.33,3.29,3.37
2000,MN,27097,31.71,13.77,13.92
2000,MN,27099,38.6,8.44,9.16
2000,MN,27101,9.17,1.74,1.84
2000,MN,27103,29.77,6.18,6.3
2000,MN,27105,20.83,4.7,4.82
2000,MN,27107,7.44,0.79,0.79
2000,MN,27109,124.28,19.61,41.56
